step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.02518399991095066,1.1489919424057007,1.1585279703140259,1.322208046913147,0.00431999983265996,1.0653760433197021
1,1,1.151968002319336,2.273279905319214,2.2943999767303467,2.4579520225524902,0.00044800000614486635,0.9456639885902405
2,0,2.2746880054473877,3.3974719047546387,3.420639991760254,3.5843520164489746,0.0004799999878741801,0.940991997718811
3,1,3.398848056793213,4.5215678215026855,4.5260162353515625,4.6694722175598145,0.0004799999878741801,0.934656023979187
