step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.022207999601960182,1.145792007446289,1.177567958831787,1.2888000011444092,0.0037440001033246517,1.0809279680252075
1,1,1.1471680402755737,2.2720000743865967,2.298464059829712,2.4162559509277344,0.0004799999878741801,0.9832959771156311
2,0,2.2734079360961914,3.39520001411438,3.4178879261016846,3.529344081878662,0.00044800000614486635,0.9751999974250793
3,1,3.3966081142425537,4.517983913421631,4.5215678215026855,4.626783847808838,0.0004799999878741801,0.9786239862442017
