run,stage,model,direction,batch,q,steps,arm,cut,policy,n,e2e_p50_ms,e2e_p95_ms,prefill_p50_ms,decode_step_p50_ms,correct,logits_max_abs,kv_max_abs,wire_bytes,activation_bytes,first_endpoint_weight_bytes,first_kv_bytes,first_weight_slot_bytes,first_resident_block_bytes,first_pinned_weight_bytes,first_gpu_allocated_peak_bytes,first_gpu_reserved_peak_bytes,first_rss_sampled_peak_bytes,first_weight_transfer_bytes,first_weight_transfers,first_h2d_chunk_sum_ms,first_weight_host_wait_ms,first_weight_gpu_wait_ms,first_compute_cuda_ms,first_buffer_host_wait_ms,first_buffer_gpu_wait_ms,first_activation_receive_wait_ms,last_endpoint_weight_bytes,last_kv_bytes,last_weight_slot_bytes,last_resident_block_bytes,last_pinned_weight_bytes,last_gpu_allocated_peak_bytes,last_gpu_reserved_peak_bytes,last_rss_sampled_peak_bytes,last_weight_transfer_bytes,last_weight_transfers,last_h2d_chunk_sum_ms,last_weight_host_wait_ms,last_weight_gpu_wait_ms,last_compute_cuda_ms,last_buffer_host_wait_ms,last_buffer_gpu_wait_ms,last_activation_receive_wait_ms,h2d_overlap_lower_ms,h2d_overlap_upper_ms,clock_offset_width_ms
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,Cresident,2,priority,3,76.8459963798523,78.69188661575318,10.958420276641846,9.336479663848877,True,0.0,0.0,161942,159744,214310912,3833856,0,1208598528,1208598528,1437822464,1449132032,7102242816,0,0,0.0,0.0,0.0,32.432095885276794,0.0,0.0,0.0,205922304,3833856,0,1208598528,1208598528,1432252416,1449132032,7082414080,0,0,0.0,0.0,0.0,29.817471981048584,0.0,0.0,40.90895223617554,0.0,0.0,0.16274499893188477
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,Rresident,2,priority,3,80.50478410720825,80.93953413963318,12.279780864715576,9.654379844665527,True,0.0,0.0,484508,479232,214310912,3833856,0,1208598528,1208598528,1437822464,1449132032,7101521920,0,0,0.0,0.0,0.0,32.05631995201111,0.0,0.0,17.36252212524414,205922304,3833856,0,1208598528,1208598528,1432248320,1449132032,7082455040,0,0,0.0,0.0,0.0,30.015551924705505,0.0,0.0,41.077170610427856,0.0,0.0,0.11076211929321289
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C0,2,window2,3,1222.2420778274536,1222.3658559799194,152.81325960159302,152.26663398742676,True,0.0,0.0,161974,159744,214310912,3833856,1208598528,0,1208598528,1437822464,1449132032,7101693952,9668788224,16,745.2385082244873,749.1299457550049,0.12649600114673376,30.88003182411194,0.12624835968017578,0.2643200003076345,0.0,205922304,3833856,1208598528,0,1208598528,1432252416,1449132032,7082905600,9668788224,16,399.2350311279297,402.7581353187561,0.1257600001990795,30.799839973449707,0.08938860893249512,0.23087999899871647,789.321375131607,0.0,0.0,0.3513495922088623
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,R0,2,window2,3,1246.9824800491333,1248.8340814590454,156.78617238998413,155.4921851158142,True,0.0,0.0,484508,479232,214310912,3833856,1208598528,0,1208598528,1437822464,1449132032,7102513152,9668788224,16,745.2901828289032,749.3721499443054,0.13408000022172928,30.597951650619507,0.1234426498413086,0.27459200005978346,220.05954504013062,205922304,3833856,1208598528,0,1208598528,1432248320,1449132032,7084380160,9668788224,16,394.2068405151367,399.3006989955902,0.13257599901407957,30.533983945846558,0.1609330177307129,0.4175999965518713,801.1658210754395,0.0,0.0,0.2827789783477783
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C1,1,priority,3,638.8213806152344,640.0976434707642,81.9932050704956,79.25452995300293,True,0.0,0.0,161974,159744,214310912,1916928,1208598528,0,604299264,1435905536,1447034880,6901235712,4834394112,8,373.77001428604126,60.819491386413574,0.2724160021170974,19.33628785610199,67.87837362289429,1.2289279783144593,0.0,205922304,5750784,1208598528,0,1812897792,1434169344,1451229184,7084433408,14503182336,24,604.5081810951233,501.02726578712463,0.43542399822035804,47.46527981758118,1.646939754486084,1.1300800256431103,97.26483035087585,0.0,375.52649879455566,0.43589234352111816
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C1,2,priority,3,774.4413890838623,775.3906867980957,108.17230129241943,95.01484680175781,True,0.0,0.0,161974,159744,214310912,3833856,1208598528,0,1208598528,1437822464,1449132032,7104385024,9668788224,16,746.8788833618164,646.5898628234863,0.4303359957411885,31.301023602485657,0.018995285034179688,0.32950400398112833,0.0,205922304,3833856,1208598528,0,1208598528,1432252416,1449132032,7087656960,9668788224,16,406.2778300046921,0.16416096687316895,3.153568033128977,63.302783846855164,298.79954743385315,0.6560639976523817,681.7824909687042,13.470489025115967,425.2368698120117,0.32532835006713867
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C1,3,priority,3,1149.0365290641785,1149.184631204605,153.37233209609985,142.07429552078247,True,0.0,0.0,161974,159744,214310912,5750784,1208598528,0,1812897792,1439739392,1451229184,7104446464,14503182336,24,1119.9572945833206,1051.7570915222168,0.6157440049573779,47.05184030532837,0.02788400650024414,0.16364800091832876,0.0,205922304,1916928,1208598528,0,604299264,1430331392,1447034880,6886567936,4834394112,8,202.89497578144073,0.08152222633361816,0.3383679986000061,32.30060815811157,674.7493121623993,0.6269120015203953,1097.3078594207764,32.89051818847656,212.74144792556763,0.274064302444458
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,R1,2,priority,3,773.7034149169922,775.5453041553498,101.73516750335693,95.43080568313599,True,0.0,0.0,484508,479232,214310912,3833856,1208598528,0,1208598528,1437822464,1449132032,7106920448,9668788224,16,746.964963555336,672.1105508804321,0.6550719952210784,31.352319717407227,0.018707275390625,0.16064000176265836,25.423569679260254,205922304,3833856,1208598528,0,1208598528,1432248320,1449132032,7088312320,9668788224,16,404.55733996629715,0.06633305549621582,0.26966399792581797,35.578431844711304,275.63280987739563,4.866304028779268,715.8911776542664,77.77590751647949,419.63779973983765,0.26436781883239746
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C1,1,window2,3,620.0777721405029,620.8573070526123,80.81297874450684,76.67257499694824,True,0.0,0.0,161974,159744,214310912,1916928,1208598528,0,604299264,1435905536,1447034880,6906892288,4834394112,8,372.58085918426514,59.17136859893799,0.32172799948602915,18.653823852539062,62.02599382400513,1.3994880323298275,0.0,205922304,5750784,1208598528,0,1812897792,1434169344,1451229184,7090167808,14503182336,24,601.252760887146,362.30521750450134,0.5367999978770968,47.770400285720825,2.303753614425659,1.3713919795118272,215.79644465446472,0.0,367.9848303794861,0.42030835151672363
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C1,2,window2,3,760.5044631958008,762.0482757568359,107.50426483154297,93.43696308135986,True,0.0,0.0,161974,159744,214310912,3833856,1208598528,0,1208598528,1437822464,1449132032,7108685824,9668788224,16,744.9814319610596,627.9726729393005,0.6824640007689595,31.338176131248474,0.019197940826416016,0.2583039973396808,0.0,205922304,3833856,1208598528,0,1208598528,1432252416,1449132032,7091965952,9668788224,16,399.6314932703972,0.15144610404968262,2.060704027302563,65.41961586475372,305.7633147239685,0.6437120018526912,663.465423822403,108.77264881134033,403.30151748657227,0.23511314392089844
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,C1,3,window2,3,1133.7994437217712,1134.183051967621,150.45775079727173,140.01579236984253,True,0.0,0.0,161990,159744,214310912,5750784,1208598528,0,1812897792,1439739392,1451229184,7110344704,14503182336,24,1117.6466174125671,1031.91259431839,1.1263039922341704,47.13523185253143,0.028282642364501953,0.29043199913576245,0.0,205922304,1916928,1208598528,0,604299264,1430331392,1447034880,6892527616,4834394112,8,199.28317320346832,0.08313560485839844,0.35788800194859505,32.60275197029114,673.0166571140289,1.1382079853210598,1080.6077482700348,21.69862699508667,200.53785610198975,0.2877969741821289
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,32,8,R1,2,window2,3,755.7301750183105,757.7389375686646,148.58574533462524,93.26626110076904,True,0.0,0.0,484540,479232,214310912,3833856,1208598528,0,1208598528,1437822464,1449132032,7111057408,9668788224,16,745.309136390686,46.757248401641846,0.2517119999974966,31.378079771995544,0.018930912017822266,0.1421119999140501,294.74912691116333,205922304,3833856,1208598528,0,1208598528,1432248320,1449132032,7092875264,9668788224,16,400.00349473953247,0.16011929512023926,0.9847679892554879,68.86131167411804,326.12614369392395,2.4455359978601336,409.21670269966125,106.14562129974365,403.85744762420654,0.23596501350402832
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,Cresident,2,priority,3,40.60018873214722,41.16147208213806,13.60808801651001,9.00496244430542,True,0.0,0.0,537710,536576,214310912,12877824,0,1208598528,1208598528,1452206592,1465909248,7124516864,0,0,0.0,0.0,0.0,16.810847997665405,0.0,0.0,0.0,205922304,12877824,0,1208598528,1208598528,1450504704,1480589312,7105314816,0,0,0.0,0.0,0.0,16.14297592639923,0.0,0.0,21.442366361618042,0.0,0.0,0.10827493667602539
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,Rresident,2,priority,3,49.81561470031738,50.00987572669983,18.527271270751953,10.211334228515625,True,0.0,0.0,1612406,1609728,214310912,12877824,0,1208598528,1208598528,1452206592,1465909248,7124017152,0,0,0.0,0.0,0.0,17.822752237319946,0.0,0.0,11.13734769821167,205922304,12877824,0,1208598528,1208598528,1450500608,1480589312,7104864256,0,0,0.0,0.0,0.0,16.400479793548584,0.0,0.0,26.593502044677734,0.0,0.0,0.10602068901062012
