run,stage,model,direction,batch,q,steps,arm,cut,policy,sample,e2e_ms,prefill_ms,decode_mean_ms,first_errors,last_errors
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,R0,2,window2,3,633.9832720756531,164.52366304397583,156.23660691579184,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,1,priority,1,324.5016860961914,85.67263460159302,79.1583906809489,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,1,priority,2,325.0096459388733,85.68660402297974,79.229394753774,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,1,priority,3,325.1790738105774,85.89305686950684,79.25996589660645,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,2,priority,1,396.27639389038086,116.86949300765991,92.57968600591023,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,2,priority,2,393.90767669677734,110.3659143447876,94.27663469314575,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,2,priority,3,393.3410048484802,109.81413173675537,94.30406824747722,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,3,priority,1,580.1476135253906,154.72168016433716,141.5695220629374,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,3,priority,2,580.334894657135,154.45348978042603,141.7176602681478,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-13b-a-b-02,t3,opt-1.3b,A-B,1,128,4,C1,3,priority,3,580.2661261558533,154.03494691848755,141.82065693537393,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
