kind,layer,token,micro,start_ms,end_ms,duration_ms
weight_load,0,0,0,0.3131200075149536,0.31836798787117004,0.005247980356216431
weight_load,1,0,0,0.392192006111145,0.3972479999065399,0.0050559937953948975
compute,0,0,0,0.4176639914512634,0.49529600143432617,0.07763200998306274
weight_load,2,0,0,0.5162559747695923,0.5212799906730652,0.0050240159034729
compute,1,0,0,0.5284479856491089,0.6918399930000305,0.16339200735092163
weight_load,3,0,0,0.7223039865493774,0.7275519967079163,0.005248010158538818
compute,2,0,0,0.7348799705505371,0.8258879780769348,0.0910080075263977
weight_load,4,0,0,0.8424959778785706,0.8476160168647766,0.005120038986206055
compute,3,0,0,0.8545920252799988,0.9780480265617371,0.12345600128173828
weight_load,5,0,0,1.0050560235977173,1.0101120471954346,0.005056023597717285
compute,4,0,0,1.016800045967102,1.1033920049667358,0.08659195899963379
weight_load,6,0,0,1.1191680431365967,1.124511957168579,0.005343914031982422
compute,5,0,0,1.1314239501953125,1.2460800409317017,0.11465609073638916
weight_load,7,0,0,1.2732479572296143,1.278432011604309,0.005184054374694824
compute,6,0,0,1.2853440046310425,1.3696320056915283,0.08428800106048584
weight_load,8,0,0,1.3852479457855225,1.3902080059051514,0.004960060119628906
compute,7,0,0,1.397055983543396,1.510975956916809,0.11391997337341309
weight_load,9,0,0,1.5379199981689453,1.5432000160217285,0.005280017852783203
compute,8,0,0,1.550112009048462,1.636896014213562,0.0867840051651001
weight_load,10,0,0,1.6525440216064453,1.6577600240707397,0.005216002464294434
compute,9,0,0,1.6642240285873413,1.7721600532531738,0.10793602466583252
weight_load,11,0,0,1.7976959943771362,1.8029119968414307,0.005216002464294434
compute,10,0,0,1.8098560571670532,1.8949439525604248,0.08508789539337158
weight_load,12,0,0,1.9103360176086426,1.9149760007858276,0.004639983177185059
compute,11,0,0,1.9218560457229614,2.028127908706665,0.10627186298370361
weight_load,13,0,0,2.053567886352539,2.058336019515991,0.0047681331634521484
compute,12,0,0,2.064863920211792,2.152992010116577,0.08812808990478516
weight_load,14,0,0,2.1686720848083496,2.173408031463623,0.0047359466552734375
compute,13,0,0,2.1801600456237793,2.286623954772949,0.10646390914916992
weight_load,15,0,0,2.3153600692749023,2.3202879428863525,0.004927873611450195
compute,14,0,0,2.3269760608673096,2.4161601066589355,0.08918404579162598
weight_load,16,0,0,2.431583881378174,2.436255931854248,0.004672050476074219
compute,15,0,0,2.4429759979248047,2.5498878955841064,0.10691189765930176
weight_load,17,0,0,2.575360059738159,2.5803520679473877,0.004992008209228516
compute,16,0,0,2.5870399475097656,2.6731839179992676,0.08614397048950195
weight_load,18,0,0,2.688512086868286,2.693376064300537,0.0048639774322509766
compute,17,0,0,2.700511932373047,2.8123199939727783,0.11180806159973145
weight_load,19,0,0,2.837631940841675,2.8423678874969482,0.0047359466552734375
compute,18,0,0,2.848896026611328,2.9332799911499023,0.08438396453857422
weight_load,20,0,0,2.9484798908233643,2.9530880451202393,0.004608154296875
compute,19,0,0,2.95961594581604,3.065567970275879,0.10595202445983887
weight_load,21,0,0,3.0919039249420166,3.096735954284668,0.004832029342651367
compute,20,0,0,3.103487968444824,3.188256025314331,0.08476805686950684
weight_load,22,0,0,3.203295946121216,3.2079999446868896,0.004703998565673828
compute,21,0,0,3.214848041534424,3.3236160278320312,0.10876798629760742
weight_load,23,0,0,3.3498880863189697,3.3546879291534424,0.004799842834472656
compute,22,0,0,3.361407995223999,3.4463040828704834,0.08489608764648438
weight_load,24,0,0,3.4611520767211914,3.4660160541534424,0.0048639774322509766
compute,23,0,0,3.4728639125823975,3.5797441005706787,0.10688018798828125
weight_load,25,0,0,3.6061758995056152,3.61081600189209,0.004640102386474609
compute,24,0,0,3.6179840564727783,3.701280117034912,0.08329606056213379
weight_load,0,1,0,3.7174720764160156,3.722048044204712,0.004575967788696289
compute,25,0,0,3.728640079498291,3.9941439628601074,0.2655038833618164
weight_load,1,1,0,4.050943851470947,4.055903911590576,0.004960060119628906
compute,0,1,0,4.087007999420166,4.144768238067627,0.05776023864746094
weight_load,2,1,0,4.170495986938477,4.17526388168335,0.004767894744873047
compute,1,1,0,4.188864231109619,4.311359882354736,0.12249565124511719
weight_load,3,1,0,4.340223789215088,4.345312118530273,0.005088329315185547
