run,direction,case,model,batch,q,hidden,mode,bytes,dtype,sample,phase,e2e_ack_ms,d2h_cuda_ms,d2h_host_ms,h2d_cuda_ms,h2d_host_ms,network_host_ack_residual_ms,receiver_receive_host_ms,correct,sender_origin,receiver_origin,sender_completion_relative_ms,receiver_staging_start_relative_ms,receiver_completion_relative_ms
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,4,opt-125m,1,32,768,cpu,49152,float16,3,warmup,0.2944660186767578,0.0,0.0,0.0,0.0,0.2944660186767578,0.35094356536865234,True,local before background launch and D2H,local after ready ACK,0.2944660186767578,0.36037206649780273,0.3605937957763672
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,4,opt-125m,1,32,768,cpu,49152,float16,4,steady,0.27515506744384766,0.0,0.0,0.0,0.0,0.27515506744384766,0.27850961685180664,True,local before background launch and D2H,local after ready ACK,0.27515506744384766,0.28633785247802734,0.2865629196166992
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,4,opt-125m,1,32,768,cpu,49152,float16,5,steady,0.2742421627044678,0.0,0.0,0.0,0.0,0.2742421627044678,0.26865100860595703,True,local before background launch and D2H,local after ready ACK,0.2742421627044678,0.2761988639831543,0.2763948440551758
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,4,opt-125m,1,32,768,cpu,49152,float16,6,steady,0.2709929943084717,0.0,0.0,0.0,0.0,0.2709929943084717,0.2716813087463379,True,local before background launch and D2H,local after ready ACK,0.2709929943084717,0.27891969680786133,0.2790985107421875
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,0,first_transfer,0.49309396743774414,0.01724799908697605,0.048645973205566406,0.019648000597953796,0.0553278923034668,0.38912010192871094,0.46120691299438477,True,local before background launch and D2H,local after ready ACK,0.49309396743774414,0.48612260818481445,0.5466594696044922
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,1,warmup,0.35915398597717285,0.009920000098645687,0.028741121292114258,0.010463999584317207,0.02921009063720703,0.30120277404785156,0.3095560073852539,True,local before background launch and D2H,local after ready ACK,0.35915398597717285,0.3196229934692383,0.3523550033569336
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,2,warmup,0.3455686569213867,0.009119999594986439,0.026495695114135742,0.010400000028312206,0.027690887451171875,0.2913820743560791,0.29862451553344727,True,local before background launch and D2H,local after ready ACK,0.3455686569213867,0.3074641227722168,0.33832740783691406
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,3,warmup,0.33930301666259766,0.008767999708652496,0.023495912551879883,0.009184000082314014,0.025888919830322266,0.2899181842803955,0.2941923141479492,True,local before background launch and D2H,local after ready ACK,0.33930301666259766,0.3045921325683594,0.3336911201477051
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,4,steady,0.3430349826812744,0.007584000006318092,0.023233890533447266,0.008031999692320824,0.024425983428955078,0.29537510871887207,0.3082900047302246,True,local before background launch and D2H,local after ready ACK,0.3430349826812744,0.31586503982543945,0.3435831069946289
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,5,steady,0.33301401138305664,0.007104000076651573,0.02279496192932129,0.00863999966531992,0.02450084686279297,0.2857182025909424,0.29381370544433594,True,local before background launch and D2H,local after ready ACK,0.33301401138305664,0.30137109756469727,0.32890796661376953
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,5,opt-125m,1,32,768,gpu,49152,float16,6,steady,0.33753204345703125,0.007552000228315592,0.02335500717163086,0.008448000065982342,0.024448871612548828,0.28972816467285156,0.2988591194152832,True,local before background launch and D2H,local after ready ACK,0.33753204345703125,0.3068122863769531,0.334531307220459
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,0,first_transfer,1.34761381149292,0.0958079993724823,0.1401538848876953,0.5916799902915955,0.7539792060852051,0.45348072052001953,0.6549830436706543,True,local before background launch and D2H,local after ready ACK,1.34761381149292,0.6760931015014648,1.440354824066162
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,1,warmup,1.2595043182373047,0.02035200037062168,0.041596174240112305,0.005247999913990498,0.8692789077758789,0.3486292362213135,0.3933873176574707,True,local before background launch and D2H,local after ready ACK,1.2595043182373047,0.41887331008911133,1.2936902046203613
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,2,warmup,1.1665799617767334,0.025280000641942024,0.09430098533630371,0.005375999957323074,0.7099518775939941,0.36232709884643555,0.5343270301818848,True,local before background launch and D2H,local after ready ACK,1.1665799617767334,0.5529265403747559,1.2676830291748047
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,3,warmup,1.1379940509796143,0.019680000841617584,0.09068512916564941,0.005344000179320574,0.6961069107055664,0.35120201110839844,0.5233330726623535,True,local before background launch and D2H,local after ready ACK,1.1379940509796143,0.5401711463928223,1.2413229942321777
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,4,steady,1.2847990989685059,0.0727040022611618,0.1167302131652832,0.005311999935656786,0.8082170486450195,0.3598518371582031,0.4519672393798828,True,local before background launch and D2H,local after ready ACK,1.2847990989685059,0.46825695037841797,1.2810015678405762
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,5,steady,1.28855299949646,0.06771200150251389,0.10779500007629395,0.005375999957323074,0.8288841247558594,0.35187387466430664,0.4337449073791504,True,local before background launch and D2H,local after ready ACK,1.28855299949646,0.45027923583984375,1.283646583557129
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,6,opt-125m,1,32,768,gpu_h2d,49152,float16,6,steady,1.3087420463562012,0.02630399912595749,0.05015110969543457,0.005216000135987997,0.8718776702880859,0.38671326637268066,0.38634681701660156,True,local before background launch and D2H,local after ready ACK,1.3087420463562012,0.41776514053344727,1.2950782775878906
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,0,first_transfer,0.7673189640045166,0.03420799970626831,0.18254685401916504,0.02006400004029274,0.04627704620361328,0.5384950637817383,0.7405171394348145,True,local before background launch and D2H,local after ready ACK,0.7673189640045166,0.7935357093811035,0.8451371192932129
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,1,warmup,0.5541689395904541,0.016863999888300896,0.13110995292663574,0.010591999627649784,0.03047037124633789,0.39258861541748047,0.5108456611633301,True,local before background launch and D2H,local after ready ACK,0.5541689395904541,0.5242762565612793,0.558685302734375
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,2,warmup,0.553225040435791,0.018271999433636665,0.13296794891357422,0.009375999681651592,0.027719974517822266,0.39253711700439453,0.5088591575622559,True,local before background launch and D2H,local after ready ACK,0.553225040435791,0.5204586982727051,0.5519013404846191
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,3,warmup,0.4359591007232666,0.027264000847935677,0.07741403579711914,0.009279999881982803,0.02798938751220703,0.33055567741394043,0.3804926872253418,True,local before background launch and D2H,local after ready ACK,0.4359591007232666,0.39213037490844727,0.4238252639770508
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,4,steady,0.40634989738464355,0.037856001406908035,0.05990934371948242,0.008320000022649765,0.029286861419677734,0.3171536922454834,0.3546481132507324,True,local before background launch and D2H,local after ready ACK,0.40634989738464355,0.36594581604003906,0.39905405044555664
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,5,steady,0.4119300842285156,0.03807999938726425,0.05859684944152832,0.011776000261306763,0.031504154205322266,0.32182908058166504,0.36395263671875,True,local before background launch and D2H,local after ready ACK,0.4119300842285156,0.3748893737792969,0.41051626205444336
experiments/inferrelay_two_node/results/t1-pilot-03,B-A,7,opt-125m,1,32,768,gpu_compute,49152,float16,6,steady,0.40871095657348633,0.03657599911093712,0.06044721603393555,0.013183999806642532,0.04297494888305664,0.30528879165649414,0.34007740020751953,True,local before background launch and D2H,local after ready ACK,0.40871095657348633,0.35187768936157227,0.39911985397338867
