kind,layer,token,micro,start_ms,end_ms,duration_ms
weight_load,5,3,0,88.04707336425781,88.432861328125,0.3857879638671875
compute,4,3,0,88.14530944824219,88.20066833496094,0.05535888671875
weight_load,6,3,0,88.4487075805664,89.19593811035156,0.7472305297851562
compute,5,3,0,88.52320098876953,88.62499237060547,0.1017913818359375
weight_load,7,3,0,89.21218872070312,89.60066986083984,0.38848114013671875
compute,6,3,0,89.3100814819336,89.35475158691406,0.04467010498046875
weight_load,8,3,0,89.61695861816406,90.36380767822266,0.7468490600585938
compute,7,3,0,89.69136047363281,89.79702758789062,0.1056671142578125
weight_load,9,3,0,90.3809585571289,90.76847839355469,0.38751983642578125
compute,8,3,0,90.480224609375,90.53644561767578,0.05622100830078125
weight_load,10,3,0,90.78457641601562,91.53289794921875,0.748321533203125
compute,9,3,0,90.88336181640625,90.98979187011719,0.1064300537109375
weight_load,11,3,0,91.54956817626953,91.93660736083984,0.3870391845703125
compute,10,3,0,91.64812469482422,91.70051574707031,0.05239105224609375
weight_load,12,3,0,91.95244598388672,92.70057678222656,0.7481307983398438
compute,11,3,0,92.02767944335938,92.1302719116211,0.10259246826171875
weight_load,13,3,0,92.71686553955078,93.10313415527344,0.38626861572265625
compute,12,3,0,92.81625366210938,92.87334442138672,0.05709075927734375
weight_load,14,3,0,93.11872100830078,93.86656188964844,0.7478408813476562
compute,13,3,0,93.19363403320312,93.29475402832031,0.1011199951171875
weight_load,15,3,0,93.88396453857422,94.27385711669922,0.389892578125
compute,14,3,0,93.98345947265625,94.0362548828125,0.05279541015625
weight_load,16,3,0,94.28972625732422,95.04035186767578,0.7506256103515625
compute,15,3,0,94.3638687133789,94.46380615234375,0.09993743896484375
weight_load,17,3,0,95.05693054199219,95.4450912475586,0.38816070556640625
compute,16,3,0,95.1553955078125,95.20588684082031,0.0504913330078125
weight_load,18,3,0,95.46115112304688,96.21366119384766,0.7525100708007812
compute,17,3,0,95.53587341308594,95.6355209350586,0.09964752197265625
weight_load,19,3,0,96.22991943359375,96.6197738647461,0.38985443115234375
compute,18,3,0,96.32793426513672,96.3782730102539,0.0503387451171875
weight_load,20,3,0,96.63545227050781,97.38591766357422,0.7504653930664062
compute,19,3,0,96.70915222167969,96.81104278564453,0.10189056396484375
weight_load,21,3,0,97.40243530273438,97.789794921875,0.387359619140625
compute,20,3,0,97.50128173828125,97.55596923828125,0.0546875
weight_load,22,3,0,97.80585479736328,98.55712127685547,0.7512664794921875
compute,21,3,0,97.8806381225586,97.98127746582031,0.10063934326171875
weight_load,23,3,0,98.57366180419922,98.96083068847656,0.38716888427734375
compute,22,3,0,98.67129516601562,98.72108459472656,0.0497894287109375
weight_load,24,3,0,98.97727966308594,99.72732543945312,0.7500457763671875
compute,23,3,0,99.05225372314453,99.15206146240234,0.0998077392578125
weight_load,25,3,0,99.74451446533203,105.74969482421875,6.005180358886719
compute,24,3,0,99.80252838134766,99.85382080078125,0.05129241943359375
compute,25,3,0,105.76092529296875,105.98016357421875,0.21923828125
