run,stage,model,direction,batch,q,steps,arm,cut,policy,sample,e2e_ms,prefill_ms,decode_mean_ms,first_errors,last_errors
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R0,2,window2,3,132.40535926818848,16.45057201385498,16.540382385253906,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,1,priority,1,86.62339973449707,16.876697063446045,9.807273592267718,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,1,priority,2,88.33332014083862,17.49202585220337,9.989898613521031,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,1,priority,3,78.85280418395996,15.580836772918701,8.91324520111084,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,2,priority,1,63.573137283325195,13.520256996154785,7.114837850843157,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,2,priority,2,63.49369239807129,14.965725421905518,6.871589660644531,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,2,priority,3,61.93704175949097,13.462064743041992,6.899491923195975,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,3,priority,1,102.75513029098511,23.51448345184326,11.252068655831474,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,3,priority,2,98.31860065460205,20.728660583496094,11.006599358149938,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,3,priority,3,94.72302198410034,18.07942295074463,10.888676302773613,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R1,2,priority,1,78.73243236541748,17.51488208770752,8.697870118277413,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R1,2,priority,2,79.90970802307129,15.820384979248047,9.107237952096122,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R1,2,priority,3,78.86577892303467,14.928715229034424,9.10179615020752,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,1,window2,1,63.313385009765625,13.416772842407227,7.0245585441589355,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,1,window2,2,65.46548175811768,13.975032329559326,7.214119911193848,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,1,window2,3,56.36669397354126,13.223406791687012,6.058844566345215,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,2,window2,1,57.43309497833252,11.727750778198242,6.498312064579555,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,2,window2,2,58.688283920288086,12.026227951049805,6.63271747316633,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,2,window2,3,58.01769399642944,10.615661144256592,6.744315692356655,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,3,window2,1,88.78774642944336,17.8493070602417,10.043426513671875,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,3,window2,2,86.77927923202515,14.310886859893799,10.291677406855992,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,C1,3,window2,3,87.26176118850708,16.09115743637085,10.09991843359811,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R1,2,window2,1,90.96308183670044,15.526792049407959,10.679666110447474,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R1,2,window2,2,82.17045783996582,16.74408197402954,9.212720598493304,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,32,8,R1,2,window2,3,68.60849285125732,16.293185234069824,7.41337639944894,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,Cresident,2,priority,1,11.665338039398193,3.856998920440674,2.600480556488037,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,Cresident,2,priority,2,11.846127986907959,3.9475507736206055,2.6307455698649087,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,Cresident,2,priority,3,12.97218370437622,4.199212074279785,2.9217538833618164,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,Rresident,2,priority,1,15.680238246917725,5.885016918182373,3.262899080912272,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,Rresident,2,priority,2,17.381199836730957,6.372697353363037,3.666954835255941,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,Rresident,2,priority,3,18.440441131591797,6.747457027435303,3.894573370615641,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C0,2,window2,1,60.449809074401855,15.21166467666626,15.061627864837646,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C0,2,window2,2,63.5672492980957,15.95860481262207,15.847043991088867,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C0,2,window2,3,64.92322635650635,16.675314903259277,16.05257511138916,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R0,2,window2,1,62.770341873168945,16.904160022735596,15.272499720255533,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R0,2,window2,2,64.98005867004395,17.66690158843994,15.752224604288736,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R0,2,window2,3,66.32206630706787,18.210484504699707,16.014313062032063,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,1,priority,1,47.35552978515625,17.516715049743652,9.75686502456665,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,1,priority,2,49.38945960998535,17.630220890045166,10.320430119832357,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,1,priority,3,51.05354833602905,18.58199405670166,10.588677247365316,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,2,priority,1,35.739758014678955,15.813263416290283,6.568090756734212,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,2,priority,2,38.39799404144287,17.472550868988037,6.9150411287943525,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,2,priority,3,38.94340133666992,17.50666093826294,7.060100396474202,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,3,priority,1,55.35657596588135,22.724961757659912,10.597705841064453,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,3,priority,2,59.10654306411743,24.380013465881348,11.38764731089274,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,3,priority,3,55.955517292022705,23.72468614578247,10.468554814656576,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R1,2,priority,1,66.18870115280151,21.587373733520508,14.74422025680542,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R1,2,priority,2,75.5206880569458,27.05131769180298,15.862622737884521,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R1,2,priority,3,76.53093528747559,27.79687261581421,15.942566553751627,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,1,window2,1,31.851987838745117,12.574239253997803,6.272831916809082,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,1,window2,2,40.07941770553589,14.976439952850342,8.156145095825195,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,1,window2,3,37.81582832336426,14.099004745483398,7.695951779683431,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,2,window2,1,30.584814071655273,11.804882526397705,6.199193954467773,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,2,window2,2,30.957983016967773,13.269017219543457,5.7843017578125,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,2,window2,3,31.11933422088623,12.230181217193604,6.2169575691223145,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,3,window2,1,46.18395948410034,15.739642143249512,10.048082828521729,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,3,window2,2,47.20150661468506,17.77841854095459,9.654854774475098,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,C1,3,window2,3,47.96255683898926,18.20940399169922,9.821703910827637,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R1,2,window2,1,43.12274694442749,17.17290687561035,8.596529324849447,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R1,2,window2,2,44.58643388748169,17.20040988922119,9.023310025533041,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,1,128,4,R1,2,window2,3,66.98918724060059,24.54923439025879,14.039227485656738,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,Cresident,2,priority,1,32.25700664520264,15.911746978759766,5.441297213236491,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,Cresident,2,priority,2,39.13766813278198,17.74908208847046,7.116571585337321,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,Cresident,2,priority,3,40.99486017227173,18.465351581573486,7.4967474937438965,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,Rresident,2,priority,1,53.120301246643066,29.430217266082764,7.887640317281087,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,Rresident,2,priority,2,60.812325954437256,31.520436763763428,9.752536296844482,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,Rresident,2,priority,3,61.61489725112915,31.78765296936035,9.930655797322592,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,C0,2,window2,1,76.07245588302612,25.660772800445557,16.74140739440918,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,C0,2,window2,2,81.17859601974487,26.813539505004883,18.04854949315389,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,C0,2,window2,3,82.7478985786438,27.36361265182495,18.38446299235026,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
experiments/inferrelay_two_node/results/t3-125m-a-b-01,t3,opt-125m,A-B,4,256,4,R0,2,window2,1,96.38877296447754,39.38247060775757,18.944061756134033,"{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}","{'tokens_exact': True, 'logits_max_abs': 0.0, 'kv_max_abs': 0.0}"
