run,stage,model,direction,batch,q,steps,arm,cut,policy,n,e2e_p50_ms,e2e_p95_ms,prefill_p50_ms,decode_step_p50_ms,correct,logits_max_abs,kv_max_abs,wire_bytes,activation_bytes,first_endpoint_weight_bytes,first_kv_bytes,first_weight_slot_bytes,first_resident_block_bytes,first_pinned_weight_bytes,first_gpu_allocated_peak_bytes,first_gpu_reserved_peak_bytes,first_rss_sampled_peak_bytes,first_weight_transfer_bytes,first_weight_transfers,first_h2d_chunk_sum_ms,first_weight_host_wait_ms,first_weight_gpu_wait_ms,first_compute_cuda_ms,first_buffer_host_wait_ms,first_buffer_gpu_wait_ms,first_activation_receive_wait_ms,last_endpoint_weight_bytes,last_kv_bytes,last_weight_slot_bytes,last_resident_block_bytes,last_pinned_weight_bytes,last_gpu_allocated_peak_bytes,last_gpu_reserved_peak_bytes,last_rss_sampled_peak_bytes,last_weight_transfer_bytes,last_weight_transfers,last_h2d_chunk_sum_ms,last_weight_host_wait_ms,last_weight_gpu_wait_ms,last_compute_cuda_ms,last_buffer_host_wait_ms,last_buffer_gpu_wait_ms,last_activation_receive_wait_ms,h2d_overlap_lower_ms,h2d_overlap_upper_ms,clock_offset_width_ms
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,32,4,Cresident,2,priority,1,30.431559562683105,30.431559562683105,12.66200876235962,4.776759624481201,True,0.0,0.0,54860,53760,80366592,645120,0,85054464,85054464,176580096,190840832,1725190144,0,0,0.0,0.0,0.0,3.8952640295028687,0.0,0.0,0.0,77220864,645120,0,85054464,85054464,176249856,190840832,1741369344,0,0,0.0,0.0,0.0,13.376447916030884,0.0,0.0,8.656758069992065,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,32,4,Rresident,2,priority,1,20.27223300933838,20.27223300933838,7.534029006958008,3.751634120941162,True,0.0,0.0,163920,161280,80366592,645120,0,85054464,85054464,176580096,190840832,1726730240,0,0,0.0,0.0,0.0,3.8475840091705322,0.0,0.0,5.180014133453369,77220864,645120,0,85054464,85054464,176248320,190840832,1729114112,0,0,0.0,0.0,0.0,4.947776019573212,0.0,0.0,8.785151720046997,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,32,4,C0,2,priority,1,65.4557785987854,65.4557785987854,15.558521747589111,15.844573497772217,True,0.0,0.0,54876,53760,80366592,645120,85054464,0,85054464,176580096,190840832,1735872512,340217856,8,27.20508661866188,0.01674509048461914,0.09011199977248907,4.905600041151047,0.021832942962646484,0.06118399929255247,0.0,77220864,645120,85054464,0,85054464,176249856,190840832,1737003008,340217856,8,14.643549919128418,0.014676809310913086,0.10015999991446733,5.638400048017502,0.024517059326171875,0.06512000015936792,39.88990926742554,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,32,4,R0,2,priority,1,68.91092014312744,68.91092014312744,17.31966209411621,17.027849197387695,True,0.0,0.0,163920,161280,80366592,645120,85054464,0,85054464,176580096,190840832,1737445376,340217856,8,26.985473155975342,0.016710281372070312,0.10668799933046103,5.099392086267471,0.019924163818359375,0.05283199995756149,13.201167583465576,77220864,645120,85054464,0,85054464,176248320,190840832,1750638592,340217856,8,14.736830711364746,0.01409292221069336,0.09919999912381172,5.3808320462703705,0.024510622024536133,0.055519999004900455,40.150548458099365,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,128,4,Cresident,2,priority,1,15.371189594268799,15.371189594268799,5.636669635772705,2.7729015350341797,True,0.0,0.0,202354,201216,80366592,2414592,0,85054464,85054464,180371968,195035136,1770594304,0,0,0.0,0.0,0.0,3.6883200109004974,0.0,0.0,0.0,77220864,2414592,0,85054464,85054464,187819520,209715200,1720246272,0,0,0.0,0.0,0.0,3.8818560242652893,0.0,0.0,8.209145784378052,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,128,4,Rresident,2,priority,1,18.590837001800537,18.590837001800537,7.549103736877441,3.2896728515625,True,0.0,0.0,606330,603648,80366592,2414592,0,85054464,85054464,180371968,195035136,1773518848,0,0,0.0,0.0,0.0,3.9210239946842194,0.0,0.0,4.275770664215088,77220864,2414592,0,85054464,85054464,187817984,209715200,1765384192,0,0,0.0,0.0,0.0,3.951616048812866,0.0,0.0,8.928436040878296,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,128,4,C0,2,priority,1,59.24716329574585,59.24716329574585,16.10792112350464,13.8245849609375,True,0.0,0.0,202354,201216,80366592,2414592,85054464,0,85054464,180371968,195035136,1773748224,340217856,8,26.906618058681488,0.010214805603027344,0.06873600091785192,3.8275199234485626,0.016026973724365234,0.040704000275582075,0.0,77220864,2414592,85054464,0,85054464,187819520,209715200,1765605376,340217856,8,14.561182975769043,0.011731624603271484,0.0788799999281764,4.3320960104465485,0.015534162521362305,0.04639999964274466,35.7856879234314,,,
experiments/inferrelay_two_node/results/t2-125m-a-b-01,t2,opt-125m,A-B,1,128,4,R0,2,priority,1,63.00056552886963,63.00056552886963,18.311832904815674,14.54207468032837,True,0.0,0.0,606330,603648,80366592,2414592,85054464,0,85054464,180371968,195035136,1773432832,340217856,8,26.89273101091385,0.010342597961425781,0.06787199899554253,4.0357760190963745,0.015829086303710938,0.04095999989658594,12.200092792510986,77220864,2414592,85054464,0,85054464,187817984,209715200,1765285888,340217856,8,14.55593729019165,0.01083683967590332,0.07587199937552214,4.470847964286804,0.014714956283569336,0.04265599977225065,37.104153871536255,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,32,4,Cresident,2,priority,1,52.32182168960571,52.32182168960571,19.341792106628418,9.636573791503906,True,0.0,0.0,144457,143360,214310912,3440640,0,1208598528,1208598528,1437429248,1449132032,7091978240,0,0,0.0,0.0,0.0,15.325408101081848,0.0,0.0,0.0,205922304,3440640,0,1208598528,1208598528,1431859200,1449132032,7113187328,0,0,0.0,0.0,0.0,22.565120100975037,0.0,0.0,18.02262258529663,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,32,4,Rresident,2,priority,1,54.30863809585571,54.30863809585571,21.21881628036499,9.943802833557129,True,0.0,0.0,432719,430080,214310912,3440640,0,1208598528,1208598528,1437429248,1449132032,7091535872,0,0,0.0,0.0,0.0,15.508863925933838,0.0,0.0,15.144903659820557,205922304,3440640,0,1208598528,1208598528,1431855104,1449132032,7113281536,0,0,0.0,0.0,0.0,22.736063838005066,0.0,0.0,18.06861448287964,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,32,4,C0,2,priority,1,627.6402893066406,627.6402893066406,156.30795288085938,153.93355464935303,True,0.0,0.0,144473,143360,214310912,3440640,1208598528,0,1208598528,1437429248,1449132032,7091732480,4834394112,8,377.00762179493904,0.011236190795898438,0.06864000065252185,15.696863770484924,0.05568552017211914,0.11344000045210123,0.0,205922304,3440640,1208598528,0,1208598528,1431859200,1449132032,7113502720,4834394112,8,204.14673614501953,0.010705232620239258,0.06745600048452616,15.75328016281128,0.0503079891204834,0.12409599730744958,402.25958371162415,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,32,4,R0,2,priority,1,642.244658946991,642.244658946991,160.7841625213623,158.14593935012817,True,0.0,0.0,432719,430080,214310912,3440640,1208598528,0,1208598528,1437429248,1449132032,7091675136,4834394112,8,376.39368212223053,0.010507583618164062,0.06380800111219287,15.580992102622986,0.05713844299316406,0.12377599999308586,114.85323524475098,205922304,3440640,1208598528,0,1208598528,1431855104,1449132032,7113449472,4834394112,8,205.6251449584961,0.011093378067016602,0.06409600051119924,15.592736005783081,0.08350396156311035,0.4298239964991808,406.22048830986023,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,128,4,Cresident,2,priority,1,55.73283863067627,55.73283863067627,21.584373950958252,10.227972984313965,True,0.0,0.0,537710,536576,214310912,12877824,0,1208598528,1208598528,1452206592,1465909248,7102304256,0,0,0.0,0.0,0.0,16.49849569797516,0.0,0.0,0.0,205922304,12877824,0,1208598528,1208598528,1450504704,1480589312,7124910080,0,0,0.0,0.0,0.0,22.998687982559204,0.0,0.0,20.68152689933777,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,128,4,Rresident,2,priority,1,61.30920886993408,61.30920886993408,27.48164176940918,10.100858211517334,True,0.0,0.0,1612406,1609728,214310912,12877824,0,1208598528,1208598528,1452206592,1465909248,7102750720,0,0,0.0,0.0,0.0,16.83254384994507,0.0,0.0,17.398049354553223,205922304,12877824,0,1208598528,1208598528,1450500608,1480589312,7125356544,0,0,0.0,0.0,0.0,22.675519824028015,0.0,0.0,22.588802099227905,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,128,4,C0,2,priority,1,632.2430572509766,632.2430572509766,158.65590810775757,154.53209590911865,True,0.0,0.0,537710,536576,214310912,12877824,1208598528,0,1208598528,1452206592,1465909248,7102926848,4834394112,8,377.3567573428154,0.010800838470458984,0.065504000056535,16.851935744285583,0.055490970611572266,0.10911999945528805,0.0,205922304,12877824,1208598528,0,1208598528,1450504704,1480589312,7125532672,4834394112,8,205.3202667236328,0.011307001113891602,0.06409600004553795,16.8581759929657,0.04303169250488281,0.11219200002960861,405.0409951210022,,,
experiments/inferrelay_two_node/results/t2-13b-a-b-01,t2,opt-1.3b,A-B,1,128,4,R0,2,priority,1,650.0769648551941,650.0769648551941,167.46872901916504,158.51238012313843,True,0.0,0.0,1612406,1609728,214310912,12877824,1208598528,0,1208598528,1452206592,1465909248,7102828544,4834394112,8,377.7762841284275,0.011007308959960938,0.05792000130168162,16.755616068840027,0.060086727142333984,0.12575999787077308,116.42513084411621,205922304,12877824,1208598528,0,1208598528,1450500608,1480589312,7125434368,4834394112,8,205.96482467651367,0.010055065155029297,0.06351999985054135,16.74515187740326,0.07786989212036133,0.18438400141894817,411.77982902526855,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,C1,1,priority,1,85.5740818977356,85.5740818977356,15.122558116912842,9.228075504302979,True,0.0,0.0,62250,59904,80366592,359424,85054464,0,42527232,176294400,190840832,1736318976,340217856,8,32.36966699361801,3.1635656356811523,0.36876800283789635,15.259679913520813,27.713606357574463,0.22534399759024382,0.0,77220864,1078272,85054464,0,127581696,176683008,190840832,1748791296,1020653568,24,80.85994902253151,19.736812829971313,0.7709760013967752,15.047839909791946,0.2285449504852295,0.6279679965227842,36.73015093803406,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,C1,2,priority,1,63.14053249359131,63.14053249359131,13.649060726165771,6.613216876983643,True,0.0,0.0,62282,59904,80366592,718848,85054464,0,85054464,176653824,190840832,1777291264,680435712,16,56.91568511724472,15.223620414733887,0.2543680025264621,7.538848012685776,0.8129606246948242,0.14220800064504147,0.0,77220864,718848,85054464,0,85054464,176323584,190840832,1753157632,680435712,16,60.004405468702316,13.305498838424683,0.3343040021136403,9.213568031787872,0.024451732635498047,0.36803199676796794,31.33112907409668,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,C1,3,priority,1,97.50346040725708,97.50346040725708,19.95691442489624,10.286427974700928,True,0.0,0.0,62282,59904,80366592,1078272,85054464,0,127581696,177013248,190840832,1768894464,1020653568,24,88.13402810692787,33.5482120513916,0.3546240001451224,11.443264037370682,2.92299747467041,0.332671997603029,0.0,77220864,359424,85054464,0,42527232,175962624,190840832,1725071360,340217856,8,66.90361773967743,2.1857099533081055,0.527551993727684,18.37279999256134,13.457979440689087,0.3775680046528578,56.356560468673706,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,R1,2,priority,1,75.79265642166138,75.79265642166138,13.640598773956299,7.867501735687256,True,0.0,0.0,185278,179712,80366592,718848,85054464,0,85054464,176653824,190840832,1766146048,680435712,16,71.09113404154778,23.61412525177002,0.22060800064355135,7.769279986619949,0.01757955551147461,0.3201599968597293,12.649113655090332,77220864,718848,85054464,0,85054464,176322048,190840832,1766064128,680435712,16,72.28438010811806,8.082900285720825,0.35577600076794624,11.96755188703537,0.02798938751220703,0.36211199732497334,40.029805421829224,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,C1,1,window2,1,57.74129915237427,57.74129915237427,11.429879188537598,6.046236038208008,True,0.0,0.0,62282,59904,80366592,359424,85054464,0,42527232,176294400,190840832,1742139392,340217856,8,26.905312061309814,2.8488593101501465,0.25113600119948387,10.971231698989868,14.498580932617188,0.35440000146627426,0.0,77220864,1078272,85054464,0,127581696,176683008,190840832,1767854080,1020653568,24,42.898626774549484,10.051957845687866,0.3023040001280606,10.826527953147888,12.010444402694702,0.26563200168311596,25.992294311523438,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,C1,2,window2,1,57.10890436172485,57.10890436172485,10.665484428405762,6.143864154815674,True,0.0,0.0,62282,59904,80366592,718848,85054464,0,85054464,176653824,190840832,1774997504,680435712,16,53.46121188998222,24.76159906387329,0.3362239981070161,7.737311959266663,0.018527507781982422,0.35487999487668276,0.0,77220864,718848,85054464,0,85054464,176323584,190840832,1755701248,680435712,16,28.58611848950386,0.029633045196533203,0.18272000178694725,7.789567977190018,23.034658908843994,0.10969600081443787,40.50205421447754,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,C1,3,window2,1,91.0575475692749,91.0575475692749,18.69128179550171,9.363439559936523,True,0.0,0.0,62282,59904,80366592,1078272,85054464,0,127581696,177013248,190840832,1766043648,1020653568,24,80.09883686900139,28.08879852294922,0.626048001460731,11.534175992012024,4.352049350738525,0.37331199343316257,0.0,77220864,359424,85054464,0,42527232,175962624,190840832,1727668224,340217856,8,14.484896302223206,0.0760965347290039,0.3155199997127056,17.76422393321991,54.25410485267639,0.686719985678792,52.994948863983154,,,
experiments/inferrelay_two_node/results/t2-prefetch-125m-a-b-01,t2,opt-125m,A-B,1,32,8,R1,2,window2,1,72.42828702926636,72.42828702926636,15.729528903961182,9.05575180053711,True,0.0,0.0,185278,179712,80366592,718848,85054464,0,85054464,176653824,190840832,1768148992,680435712,16,53.084537982940674,3.32767915725708,0.17603200115263462,8.086175948381424,15.443693161010742,0.23753599729388952,22.24729347229004,77220864,718848,85054464,0,85054464,176322048,190840832,1768361984,680435712,16,28.617467284202576,0.0325779914855957,0.15363200102001429,8.614784061908722,38.45619297027588,0.28060800209641457,36.36551880836487,,,
