kind,layer,token,micro,start_ms,end_ms,duration_ms
weight_load,0,0,0,0.3067519962787628,0.3118720054626465,0.005120009183883667
weight_load,1,0,0,0.3696959912776947,0.374752014875412,0.005056023597717285
compute,0,0,0,0.39900800585746765,0.479775995016098,0.08076798915863037
weight_load,2,0,0,0.5140159726142883,0.5194240212440491,0.005408048629760742
compute,1,0,0,0.5279039740562439,0.6858239769935608,0.1579200029373169
weight_load,3,0,0,0.7180160284042358,0.7274879813194275,0.00947195291519165
compute,2,0,0,0.7353600263595581,0.8256639838218689,0.09030395746231079
weight_load,4,0,0,0.8433600068092346,0.8489919900894165,0.005631983280181885
compute,3,0,0,0.856544017791748,0.9821760058403015,0.12563198804855347
weight_load,5,0,0,1.011423945426941,1.0164480209350586,0.005024075508117676
compute,4,0,0,1.023967981338501,1.1103359460830688,0.08636796474456787
weight_load,6,0,0,1.1268160343170166,1.1319040060043335,0.0050879716873168945
compute,5,0,0,1.139359951019287,1.255519986152649,0.11616003513336182
weight_load,7,0,0,1.2839360237121582,1.2888319492340088,0.004895925521850586
compute,6,0,0,1.2955520153045654,1.3816959857940674,0.08614397048950195
weight_load,8,0,0,1.3980159759521484,1.4028480052947998,0.004832029342651367
compute,7,0,0,1.4098880290985107,1.539903998374939,0.13001596927642822
weight_load,9,0,0,1.5683200359344482,1.5733120441436768,0.004992008209228516
compute,8,0,0,1.5806080102920532,1.6673920154571533,0.0867840051651001
weight_load,10,0,0,1.683840036392212,1.6889920234680176,0.005151987075805664
compute,9,0,0,1.6966079473495483,1.8068159818649292,0.11020803451538086
weight_load,11,0,0,1.8346240520477295,1.8398720026016235,0.005247950553894043
compute,10,0,0,1.8468799591064453,1.9326080083847046,0.08572804927825928
weight_load,12,0,0,1.9493440389633179,1.9542720317840576,0.004927992820739746
compute,11,0,0,1.961184024810791,2.0693440437316895,0.10816001892089844
weight_load,13,0,0,2.0971200466156006,2.102112054824829,0.004992008209228516
compute,12,0,0,2.1093759536743164,2.193727970123291,0.08435201644897461
weight_load,14,0,0,2.2101759910583496,2.215008020401001,0.004832029342651367
compute,13,0,0,2.2225279808044434,2.3296000957489014,0.10707211494445801
weight_load,15,0,0,2.3572800159454346,2.3624000549316406,0.005120038986206055
compute,14,0,0,2.3696320056915283,2.455872058868408,0.08624005317687988
weight_load,16,0,0,2.475327968597412,2.480288028717041,0.004960060119628906
compute,15,0,0,2.4872639179229736,2.6117119789123535,0.12444806098937988
weight_load,17,0,0,2.640000104904175,2.6450560092926025,0.005055904388427734
compute,16,0,0,2.6521599292755127,2.7374720573425293,0.0853121280670166
weight_load,18,0,0,2.7540159225463867,2.7592320442199707,0.005216121673583984
compute,17,0,0,2.7667200565338135,2.877311944961548,0.11059188842773438
weight_load,19,0,0,2.9062719345092773,2.911263942718506,0.004992008209228516
compute,18,0,0,2.918720006942749,3.0047359466552734,0.08601593971252441
weight_load,20,0,0,3.0209600925445557,3.025984048843384,0.005023956298828125
compute,19,0,0,3.0331199169158936,3.141472101211548,0.1083521842956543
weight_load,21,0,0,3.1692800521850586,3.1741440296173096,0.0048639774322509766
compute,20,0,0,3.1811840534210205,3.2658560276031494,0.0846719741821289
weight_load,22,0,0,3.282304048538208,3.2874560356140137,0.005151987075805664
compute,21,0,0,3.294624090194702,3.4017601013183594,0.10713601112365723
weight_load,23,0,0,3.4291839599609375,3.434175968170166,0.004992008209228516
compute,22,0,0,3.4411840438842773,3.524928092956543,0.08374404907226562
weight_load,24,0,0,3.5453760623931885,3.550175905227661,0.004799842834472656
compute,23,0,0,3.557055950164795,3.66595196723938,0.10889601707458496
weight_load,25,0,0,3.6932480335235596,3.6976640224456787,0.004415988922119141
compute,24,0,0,3.7049920558929443,3.7891199588775635,0.08412790298461914
weight_load,0,1,0,3.806015968322754,3.81062388420105,0.0046079158782958984
compute,25,0,0,3.8179519176483154,4.08403205871582,0.2660801410675049
weight_load,1,1,0,4.143487930297852,4.148416042327881,0.004928112030029297
compute,0,1,0,4.179296016693115,4.2375359535217285,0.05823993682861328
weight_load,2,1,0,4.265056133270264,4.27023983001709,0.005183696746826172
compute,1,1,0,4.284063816070557,4.405055999755859,0.12099218368530273
weight_load,3,1,0,4.434080123901367,4.439263820648193,0.005183696746826172
compute,2,1,0,4.454048156738281,4.524352073669434,0.07030391693115234
weight_load,4,1,0,4.563039779663086,4.567872047424316,0.004832267761230469
compute,3,1,0,4.580992221832275,4.684351921081543,0.10335969924926758
weight_load,5,1,0,4.711711883544922,4.716832160949707,0.005120277404785156
compute,4,1,0,4.731808185577393,4.789951801300049,0.05814361572265625
weight_load,6,1,0,4.810400009155273,4.815231800079346,0.004831790924072266
compute,5,1,0,4.829376220703125,4.928287982940674,0.09891176223754883
weight_load,7,1,0,4.955423831939697,4.9601922035217285,0.00476837158203125
compute,6,1,0,4.974463939666748,5.0326080322265625,0.05814409255981445
weight_load,8,1,0,5.052576065063477,5.057439804077148,0.004863739013671875
compute,7,1,0,5.071040153503418,5.167136192321777,0.09609603881835938
weight_load,9,1,0,5.194591999053955,5.199711799621582,0.005119800567626953
compute,8,1,0,5.214335918426514,5.272223949432373,0.057888031005859375
weight_load,10,1,0,5.290592193603516,5.2954559326171875,0.004863739013671875
compute,9,1,0,5.30844783782959,5.405856132507324,0.09740829467773438
weight_load,11,1,0,5.4331841468811035,5.437983989715576,0.004799842834472656
compute,10,1,0,5.452032089233398,5.510464191436768,0.05843210220336914
weight_load,12,1,0,5.546527862548828,5.551551818847656,0.005023956298828125
compute,11,1,0,5.564703941345215,5.661248207092285,0.09654426574707031
weight_load,13,1,0,5.689375877380371,5.6943678855896,0.004992008209228516
compute,12,1,0,5.708831787109375,5.7664642333984375,0.0576324462890625
weight_load,14,1,0,5.7836480140686035,5.788512229919434,0.004864215850830078
compute,13,1,0,5.802495956420898,5.8969597816467285,0.09446382522583008
weight_load,15,1,0,5.924287796020508,5.929279804229736,0.004992008209228516
compute,14,1,0,5.94320011138916,5.998335838317871,0.05513572692871094
weight_load,16,1,0,6.01964807510376,6.0247039794921875,0.005055904388427734
compute,15,1,0,6.038080215454102,6.1333441734313965,0.09526395797729492
weight_load,17,1,0,6.1603522300720215,6.165247917175293,0.004895687103271484
compute,16,1,0,6.180031776428223,6.234335899353027,0.05430412292480469
weight_load,18,1,0,6.254271984100342,6.259007930755615,0.0047359466552734375
compute,17,1,0,6.272128105163574,6.366623878479004,0.09449577331542969
weight_load,19,1,0,6.392672061920166,6.397535800933838,0.004863739013671875
compute,18,1,0,6.411712169647217,6.465184211730957,0.053472042083740234
weight_load,20,1,0,6.490176200866699,6.505119800567627,0.014943599700927734
compute,19,1,0,6.518943786621094,6.620416164398193,0.10147237777709961
weight_load,21,1,0,6.648064136505127,6.653151988983154,0.005087852478027344
compute,20,1,0,6.66761589050293,6.720831871032715,0.053215980529785156
weight_load,22,1,0,6.744256019592285,6.749216079711914,0.004960060119628906
compute,21,1,0,6.762944221496582,6.85968017578125,0.09673595428466797
weight_load,23,1,0,6.88640022277832,6.891551971435547,0.0051517486572265625
compute,22,1,0,6.905983924865723,6.960832118988037,0.05484819412231445
weight_load,24,1,0,6.981919765472412,6.986783981323242,0.004864215850830078
compute,23,1,0,7.000095844268799,7.095839977264404,0.09574413299560547
weight_load,25,1,0,7.123104095458984,7.127488136291504,0.004384040832519531
compute,24,1,0,7.141471862792969,7.197343826293945,0.05587196350097656
weight_load,0,2,0,7.218143939971924,7.222784042358398,0.004640102386474609
compute,25,1,0,7.236735820770264,7.452991962432861,0.21625614166259766
weight_load,1,2,0,7.52294397354126,7.527904033660889,0.004960060119628906
compute,0,2,0,7.5655999183654785,7.6227521896362305,0.05715227127075195
weight_load,2,2,0,7.649951934814453,7.654816150665283,0.004864215850830078
compute,1,2,0,7.668255805969238,7.7784318923950195,0.11017608642578125
weight_load,3,2,0,7.807839870452881,7.812831878662109,0.004992008209228516
compute,2,2,0,7.827775955200195,7.885119915008545,0.05734395980834961
weight_load,4,2,0,7.907296180725098,7.9121599197387695,0.004863739013671875
compute,3,2,0,7.925504207611084,8.02780818939209,0.10230398178100586
weight_load,5,2,0,8.054400444030762,8.059200286865234,0.004799842834472656
compute,4,2,0,8.073535919189453,8.129311561584473,0.05577564239501953
weight_load,6,2,0,8.148351669311523,8.152992248535156,0.0046405792236328125
compute,5,2,0,8.1659517288208,8.262207984924316,0.09625625610351562
weight_load,7,2,0,8.288895606994629,8.293919563293457,0.005023956298828125
compute,6,2,0,8.309215545654297,8.363712310791016,0.05449676513671875
weight_load,8,2,0,8.383423805236816,8.388192176818848,0.00476837158203125
compute,7,2,0,8.401663780212402,8.525376319885254,0.12371253967285156
weight_load,9,2,0,8.55561637878418,8.562623977661133,0.007007598876953125
compute,8,2,0,8.577728271484375,8.636639595031738,0.05891132354736328
weight_load,10,2,0,8.663104057312012,8.667967796325684,0.004863739013671875
compute,9,2,0,8.681376457214355,8.78172779083252,0.10035133361816406
weight_load,11,2,0,8.809760093688965,8.81481647491455,0.0050563812255859375
compute,10,2,0,8.829471588134766,8.885919570922852,0.05644798278808594
weight_load,12,2,0,8.90652847290039,8.911487579345703,0.0049591064453125
compute,11,2,0,8.92467212677002,9.022432327270508,0.09776020050048828
weight_load,13,2,0,9.051775932312012,9.05679988861084,0.005023956298828125
compute,12,2,0,9.071711540222168,9.127296447753906,0.05558490753173828
weight_load,14,2,0,9.14844799041748,9.153663635253906,0.005215644836425781
compute,13,2,0,9.167136192321777,9.263296127319336,0.0961599349975586
weight_load,15,2,0,9.291487693786621,9.296544075012207,0.0050563812255859375
compute,14,2,0,9.31123161315918,9.36575984954834,0.054528236389160156
weight_load,16,2,0,9.38707160949707,9.392127990722656,0.0050563812255859375
compute,15,2,0,9.405535697937012,9.51353645324707,0.1080007553100586
weight_load,17,2,0,9.545472145080566,9.550496101379395,0.005023956298828125
compute,16,2,0,9.564672470092773,9.619999885559082,0.055327415466308594
weight_load,18,2,0,9.641311645507812,9.646240234375,0.0049285888671875
compute,17,2,0,9.65932846069336,9.755616188049316,0.09628772735595703
weight_load,19,2,0,9.78384017944336,9.78867244720459,0.004832267761230469
compute,18,2,0,9.80297565460205,9.857215881347656,0.05424022674560547
weight_load,20,2,0,9.878175735473633,9.883040428161621,0.004864692687988281
compute,19,2,0,9.896608352661133,9.99120044708252,0.09459209442138672
weight_load,21,2,0,10.019071578979492,10.024064064025879,0.004992485046386719
compute,20,2,0,10.03872013092041,10.091839790344238,0.053119659423828125
weight_load,22,2,0,10.113856315612793,10.118623733520508,0.004767417907714844
compute,21,2,0,10.132063865661621,10.226752281188965,0.09468841552734375
weight_load,23,2,0,10.254688262939453,10.259679794311523,0.0049915313720703125
compute,22,2,0,10.274847984313965,10.328831672668457,0.05398368835449219
weight_load,24,2,0,10.352255821228027,10.3571195602417,0.004863739013671875
compute,23,2,0,10.370304107666016,10.470463752746582,0.1001596450805664
weight_load,25,2,0,10.51091194152832,10.515616416931152,0.004704475402832031
compute,24,2,0,10.53279972076416,10.58899211883545,0.05619239807128906
weight_load,0,3,0,10.610527992248535,10.615103721618652,0.0045757293701171875
compute,25,2,0,10.629119873046875,10.847552299499512,0.21843242645263672
weight_load,1,3,0,10.909184455871582,10.914400100708008,0.005215644836425781
compute,0,3,0,10.944704055786133,11.002943992614746,0.05823993682861328
weight_load,2,3,0,11.030143737792969,11.035136222839355,0.004992485046386719
compute,1,3,0,11.048064231872559,11.158880233764648,0.11081600189208984
weight_load,3,3,0,11.188159942626953,11.192992210388184,0.004832267761230469
compute,2,3,0,11.207584381103516,11.263296127319336,0.05571174621582031
weight_load,4,3,0,11.285696029663086,11.290528297424316,0.004832267761230469
compute,3,3,0,11.308320045471191,11.405088424682617,0.09676837921142578
weight_load,5,3,0,11.432352066040039,11.437248229980469,0.0048961639404296875
compute,4,3,0,11.451359748840332,11.507007598876953,0.055647850036621094
