step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.02271999977529049,0.6269440054893494,0.6305279731750488,0.7815359830856323,0.0035200000274926424,0.5524160265922546
1,1,0.6304320096969604,1.2326079607009888,1.2510720491409302,1.4017599821090698,0.00044800000614486635,0.46089598536491394
2,0,1.2339839935302734,1.8359040021896362,1.8524160385131836,2.0031039714813232,0.0004799999878741801,0.43641600012779236
3,1,1.837280035018921,2.4395840167999268,2.4441280364990234,2.584415912628174,0.0004799999878741801,0.43296000361442566
