step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.022431999444961548,2.4285759925842285,2.445535898208618,2.8722240924835205,0.0032319999299943447,2.282399892807007
1,1,2.4299840927124023,4.837600231170654,4.8504319190979,5.275551795959473,0.00044800000614486635,1.964128017425537
2,0,4.83897590637207,7.246848106384277,7.261824131011963,7.6902079582214355,0.00044800000614486635,1.9720640182495117
3,1,7.248223781585693,9.654656410217285,9.659008026123047,10.076800346374512,0.0004799999878741801,1.9608319997787476
