copy_ms,compute_ms,cuda_ms,wall_ms,copy_start_ms,compute_start_ms,kind,group,q,past,batch,semantic,mode,sample
0.6073920130729675,0.07753600180149078,0.7041599750518799,0.7135069463402033,0.012000000104308128,0.6240000128746033,measured,1,16,0,1,short_prefill_proxy,serial,0
0.6040639877319336,0.07939200103282928,0.7025600075721741,0.7124471012502909,0.01196799986064434,0.6205440163612366,measured,1,16,0,1,short_prefill_proxy,serial,1
0.6033599972724915,0.07887999713420868,0.6990399956703186,0.708631007000804,0.011296000331640244,0.6175360083580017,measured,1,16,0,1,short_prefill_proxy,serial,2
0.6025279760360718,0.077504001557827,0.6982399821281433,0.7072801236063242,0.011008000001311302,0.6181120276451111,measured,1,16,0,1,short_prefill_proxy,serial,3
0.6039040088653564,0.07747200131416321,0.6992959976196289,0.7084999233484268,0.011008000001311302,0.6191999912261963,measured,1,16,0,1,short_prefill_proxy,serial,4
0.6021119952201843,0.07523199915885925,0.6942399740219116,0.7034030277282,0.010912000201642513,0.6163840293884277,measured,1,16,0,1,short_prefill_proxy,serial,5
0.6032959818840027,0.07545600086450577,0.6970239877700806,0.7062121294438839,0.010751999914646149,0.618943989276886,measured,1,16,0,1,short_prefill_proxy,serial,6
0.6022719740867615,0.07952000200748444,0.6981440186500549,0.7070151623338461,0.010239999741315842,0.6159999966621399,measured,1,16,0,1,short_prefill_proxy,serial,7
0.6023359894752502,0.07939200103282928,0.6994240283966064,0.7086109835654497,0.010912000201642513,0.6174079775810242,measured,1,16,0,1,short_prefill_proxy,serial,8
0.6025279760360718,0.07532799988985062,0.6952000260353088,0.7043280638754368,0.010751999914646149,0.617247998714447,measured,1,16,0,1,short_prefill_proxy,serial,9
0.6022400259971619,0.07747200131416321,0.6976000070571899,0.706695020198822,0.010495999827980995,0.6173120141029358,measured,1,16,0,1,short_prefill_proxy,serial,10
0.602400004863739,0.077504001557827,0.6966400146484375,0.7056731265038252,0.011008000001311302,0.6165120005607605,measured,1,16,0,1,short_prefill_proxy,serial,11
0.6042559742927551,0.07513599842786789,0.6978880167007446,0.7070170249789953,0.010847999714314938,0.6201279759407043,measured,1,16,0,1,short_prefill_proxy,serial,12
0.6033920049667358,0.07753600180149078,0.6976640224456787,0.7064789533615112,0.010816000401973724,0.6175040006637573,measured,1,16,0,1,short_prefill_proxy,serial,13
0.6036480069160461,0.07753600180149078,0.6991999745368958,0.7084759417921305,0.011231999844312668,0.6190080046653748,measured,1,16,0,1,short_prefill_proxy,serial,14
0.6038079857826233,0.07731200009584427,0.6981440186500549,0.7075078319758177,0.010591999627649784,0.6182079911231995,measured,1,16,0,1,short_prefill_proxy,serial,15
0.6033920049667358,0.07942400127649307,0.7009599804878235,0.7104938849806786,0.010623999871313572,0.6189119815826416,measured,1,16,0,1,short_prefill_proxy,serial,16
0.6039360165596008,0.077504001557827,0.6989759802818298,0.7084810640662909,0.010463999584317207,0.6188480257987976,measured,1,16,0,1,short_prefill_proxy,serial,17
0.6032639741897583,0.07955200225114822,0.7001280188560486,0.709193991497159,0.010591999627649784,0.6179519891738892,measured,1,16,0,1,short_prefill_proxy,serial,18
0.6026239991188049,0.07519999891519547,0.6963199973106384,0.7054992020130157,0.010912000201642513,0.6183680295944214,measured,1,16,0,1,short_prefill_proxy,serial,19
0.6023039817810059,0.07542400062084198,0.6952319741249084,0.7042461074888706,0.010623999871313572,0.6171839833259583,measured,1,16,0,1,short_prefill_proxy,serial,20
