step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.02473600022494793,1.2312639951705933,1.2462400197982788,1.4638400077819824,0.0035200000274926424,1.1307519674301147
1,1,1.2326719760894775,2.4400320053100586,2.454655885696411,2.6761600971221924,0.00044800000614486635,0.9766079783439636
2,0,2.4414401054382324,3.645024061203003,3.65116810798645,3.867136001586914,0.00044800000614486635,0.9636800289154053
3,1,3.6468160152435303,4.8521599769592285,4.860640048980713,5.070015907287598,0.00044800000614486635,0.9856640100479126
