step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.024224000051617622,4.841184139251709,4.858304023742676,5.702816009521484,0.0036800000816583633,4.586688041687012
1,1,4.842559814453125,9.665568351745605,9.679519653320312,10.524736404418945,0.0004799999878741801,3.9626879692077637
2,0,9.666943550109863,14.491071701049805,14.5033597946167,15.347583770751953,0.00044800000614486635,3.964416027069092
3,1,14.492447853088379,19.315935134887695,19.319551467895508,20.157184600830078,0.0004799999878741801,3.964031934738159
