step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.024512000381946564,4.843743801116943,4.847775936126709,6.101344108581543,0.003967999946326017,4.580448150634766
1,1,4.847008228302002,9.670656204223633,9.68502426147461,10.937760353088379,0.00044800000614486635,3.569535970687866
2,0,9.672063827514648,14.498527526855469,14.510784149169922,15.76476764678955,0.00044800000614486635,3.5622079372406006
3,1,14.499903678894043,19.324607849121094,19.328575134277344,20.502592086791992,0.0004799999878741801,3.5602240562438965
