run,stage,model,direction,batch,q,steps,arm,cut,policy,n,e2e_p50_ms,e2e_p95_ms,prefill_p50_ms,decode_step_p50_ms,correct,logits_max_abs,kv_max_abs,wire_bytes,activation_bytes,first_endpoint_weight_bytes,first_kv_bytes,first_weight_slot_bytes,first_resident_block_bytes,first_pinned_weight_bytes,first_gpu_allocated_peak_bytes,first_gpu_reserved_peak_bytes,first_rss_sampled_peak_bytes,first_weight_transfer_bytes,first_weight_transfers,first_h2d_chunk_sum_ms,first_weight_host_wait_ms,first_weight_gpu_wait_ms,first_compute_cuda_ms,first_buffer_host_wait_ms,first_buffer_gpu_wait_ms,first_activation_receive_wait_ms,last_endpoint_weight_bytes,last_kv_bytes,last_weight_slot_bytes,last_resident_block_bytes,last_pinned_weight_bytes,last_gpu_allocated_peak_bytes,last_gpu_reserved_peak_bytes,last_rss_sampled_peak_bytes,last_weight_transfer_bytes,last_weight_transfers,last_h2d_chunk_sum_ms,last_weight_host_wait_ms,last_weight_gpu_wait_ms,last_compute_cuda_ms,last_buffer_host_wait_ms,last_buffer_gpu_wait_ms,last_activation_receive_wait_ms,h2d_overlap_lower_ms,h2d_overlap_upper_ms,clock_offset_width_ms
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,1,window2,3,43.91703939437866,50.07044186592102,14.96817922592163,8.94849681854248,True,0.0,0.0,202354,201216,80366592,1207296,85054464,0,42527232,179164672,192937984,1746636800,170108928,4,13.505919456481934,3.089954376220703,0.3113279975950718,9.2914559841156,7.921976089477539,0.25785599276423454,0.0,77220864,3621888,85054464,0,127581696,189026816,209715200,1791107072,510326784,12,21.38098633289337,2.047135829925537,0.3874239968135953,10.145407974720001,19.31046175956726,0.23433599877171218,23.65880012512207,2.477879524230957,5.012874603271484,0.14061522483825684
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,2,window2,3,32.73995304107666,33.31246776580811,12.32196044921875,6.246007919311523,True,0.0,0.0,202354,201216,80366592,2414592,85054464,0,85054464,180371968,195035136,1775423488,340217856,8,26.681408524513245,7.929752826690674,0.2623359989374876,8.279648005962372,0.013706684112548828,0.2107840022072196,0.0,77220864,2414592,85054464,0,85054464,187819520,209715200,1790726144,340217856,8,14.258788675069809,0.029361724853515625,0.20851200073957443,7.096064031124115,13.682995080947876,0.08585599926300347,21.80174493789673,8.397709369659424,13.556726932525635,0.09768819808959961
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,C1,3,window2,3,48.17392921447754,51.10605702400208,18.485984802246094,9.858970165252686,True,0.0,0.0,202354,201216,80366592,3621888,85054464,0,127581696,181579264,195035136,1773330432,510326784,12,40.13360917568207,18.231037616729736,0.3520639967173338,6.810623973608017,1.4256606101989746,0.48278400488197803,0.0,77220864,1207296,85054464,0,42527232,186610688,207618048,1764294656,170108928,4,7.400802493095398,0.03841209411621094,0.15520000085234642,8.721440076828003,20.991602182388306,0.07779199909418821,32.28442096710205,1.487546443939209,6.041852951049805,0.22060918807983398
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,1,128,4,R1,2,window2,3,38.28498888015747,40.27123889923096,16.481523990631104,6.671562194824219,True,0.0,0.0,606330,603648,80366592,2414592,85054464,0,85054464,180371968,195035136,1782616064,340217856,8,26.662332490086555,3.2933125495910645,0.10838400106877089,4.515584021806717,5.2552947998046875,0.10585599904879928,11.412325859069824,77220864,2414592,85054464,0,85054464,187817984,209715200,1791156224,340217856,8,14.245598584413528,0.0192716121673584,0.07503999955952168,4.532480031251907,19.877984523773193,0.2383679945487529,20.85075354576111,7.295637130737305,11.803865432739258,0.09629368782043457
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,Cresident,2,priority,3,39.33955001831055,40.17115969657898,17.84676742553711,6.545971393585205,True,0.0,0.0,1592506,1591296,80366592,19095552,0,85054464,85054464,220868096,230686720,1786314752,0,0,0.0,0.0,0.0,13.865376234054565,0.0,0.0,0.0,77220864,19095552,0,85054464,85054464,297954304,337641472,1776783360,0,0,0.0,0.0,0.0,7.53180804848671,0.0,0.0,28.10091519355774,0.0,0.0,0.35888147354125977
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,Rresident,2,priority,3,64.63421773910522,72.83286337852478,32.03754377365112,11.160186767578125,True,0.0,0.0,4776644,4773888,80366592,19095552,0,85054464,85054464,220868096,230686720,1778905088,0,0,0.0,0.0,0.0,17.013760089874268,0.0,0.0,13.83085584640503,77220864,19095552,0,85054464,85054464,297954304,337641472,1791410176,0,0,0.0,0.0,0.0,10.999648034572601,0.0,0.0,40.06808614730835,0.0,0.0,0.3289217948913574
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,C0,2,window2,3,79.22962999343872,79.86026496887207,26.512789726257324,17.3935604095459,True,0.0,0.0,1592506,1591296,80366592,19095552,85054464,0,85054464,220868096,230686720,1783963648,340217856,8,26.51401025056839,28.13903522491455,0.1476800013333559,9.417919844388962,0.04606056213378906,0.1441279985010624,0.0,77220864,19095552,85054464,0,85054464,297954304,337641472,1781002240,340217856,8,14.210664749145508,15.30876111984253,0.13235200103372335,9.540223956108093,0.030678749084472656,0.0899200001731515,50.327502489089966,0.0,0.0,0.3156559467315674
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,R0,2,window2,3,109.76552438735962,123.64793100357056,42.2454137802124,22.327943801879883,True,0.0,0.0,4776644,4773888,80366592,19095552,85054464,0,85054464,220868096,230686720,1782104064,340217856,8,26.483162581920624,28.526697635650635,0.2217599991708994,12.356544256210327,0.058672428131103516,0.16550399735569954,24.20660400390625,77220864,19095552,85054464,0,85054464,297954304,337641472,1783209984,340217856,8,14.098128318786621,15.635912418365479,0.21273600030690432,13.475264191627502,0.05156970024108887,0.1315200012177229,64.27164101600647,0.0,0.0,0.39463281631469727
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,C1,1,priority,3,48.75107002258301,51.99212007522583,23.79913902282715,8.12013292312622,True,0.0,0.0,1592506,1591296,80366592,9547776,85054464,0,42527232,210943488,230686720,1762922496,170108928,4,13.90323007106781,3.401630401611328,0.21583999693393707,9.854751825332642,14.171021461486816,0.40012799203395844,0.0,77220864,28643328,85054464,0,127581696,307786752,358612992,1780920320,510326784,12,21.767940029501915,5.350866794586182,0.23129600047832355,10.572448074817657,20.862541675567627,1.185632022563368,29.42114543914795,0.0,4.674337863922119,0.41645026206970215
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,C1,2,priority,3,41.617218017578125,48.79252581596374,21.832571029663086,6.441823959350586,True,0.0,0.0,1592506,1591296,80366592,19095552,85054464,0,85054464,220868096,230686720,1788907520,340217856,8,27.192965984344482,8.083976745605469,0.3236159970983863,10.875615894794464,7.913276672363281,0.3045119931921363,0.0,77220864,19095552,85054464,0,85054464,297954304,337641472,1789132800,340217856,8,14.394495368003845,0.01868438720703125,0.07839999976567924,6.912608027458191,17.255966663360596,1.203712057787925,30.709290266036987,3.9039387702941895,12.57020616531372,0.14524221420288086
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,C1,3,priority,3,63.65939426422119,66.87040700912476,28.10889434814453,10.063901901245117,True,0.0,0.0,1592506,1591296,80366592,28643328,85054464,0,127581696,230323712,251658240,1781063680,510326784,12,41.225279092788696,11.129333019256592,0.9118079980835319,18.497920155525208,11.269506454467773,0.7477760133333504,0.0,77220864,9547776,85054464,0,42527232,288406528,337641472,1751408640,170108928,4,7.421213656663895,0.030611038208007812,0.14255999960005283,8.6321280002594,34.88173460960388,0.11427199887111783,48.115020513534546,0.08339977264404297,4.039087295532227,0.35783910751342773
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,R1,2,priority,3,81.02732706069946,82.16039900779724,36.40372562408447,13.070013999938965,True,0.0,0.0,4776644,4773888,80366592,19095552,85054464,0,85054464,220868096,230686720,1789607936,340217856,8,27.58230745792389,3.5136733055114746,0.47862400487065315,18.87545609474182,27.949155807495117,0.4631359949707985,15.240742683410645,77220864,19095552,85054464,0,85054464,297954304,337641472,1786351616,340217856,8,14.642040520906448,0.04011869430541992,0.17491200100630522,11.877983927726746,42.771458864212036,3.4426881060935557,51.540395975112915,1.7542428970336914,6.964210033416748,0.17552423477172852
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,C1,1,window2,3,47.55373811721802,47.96052536964417,23.11108112335205,8.005589008331299,True,0.0,0.0,1592506,1591296,80366592,9547776,85054464,0,42527232,210943488,230686720,1762848768,170108928,4,13.354816317558289,3.0839414596557617,0.4315520115196705,9.786304235458374,15.028287887573242,0.22748799994587898,0.0,77220864,28643328,85054464,0,127581696,307786752,358612992,1786793984,510326784,12,21.325587779283524,5.14176344871521,0.2380799962556921,10.234816014766693,21.06579875946045,1.2328640511259437,28.865950345993042,0.8856582641601562,4.366649150848389,0.24194741249084473
experiments/inferrelay_two_node/results/t3-125m-a-b-02,t3,opt-125m,A-B,4,256,4,C1,2,window2,3,40.79659986495972,41.30515270233154,21.906872272491455,6.01607608795166,True,0.0,0.0,1592506,1591296,80366592,19095552,85054464,0,85054464,220868096,230686720,1789349888,340217856,8,26.792889416217804,7.174313545227051,0.44111999962478876,9.915071964263916,8.962455749511719,0.33868799870833755,0.0,77220864,19095552,85054464,0,85054464,297954304,337641472,1796939776,340217856,8,14.188253924250603,0.020438194274902344,0.1252480000257492,7.340831965208054,18.039788246154785,1.107679973822087,29.00022053718567,2.9701924324035645,11.780713558197021,0.21827983856201172
