step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.022495999932289124,2.26310396194458,2.2949440479278564,2.5169599056243896,0.003456000005826354,2.169600009918213
1,1,2.264512062072754,4.509471893310547,4.534111976623535,4.7564802169799805,0.00044800000614486635,1.9905600547790527
2,0,4.510879993438721,6.753471851348877,6.7761921882629395,6.997983932495117,0.00044800000614486635,1.993183970451355
3,1,6.754879951477051,8.998271942138672,9.008831977844238,9.217727661132812,0.0004799999878741801,1.9967360496520996
