step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.02486399933695793,8.966655731201172,8.996543884277344,10.288607597351074,0.003616000059992075,8.707232475280762
1,1,8.968031883239746,17.92380714416504,17.9465274810791,19.245471954345703,0.0004799999878741801,7.6314239501953125
2,0,17.925216674804688,26.87596893310547,26.902463912963867,28.187135696411133,0.00044800000614486635,7.630720138549805
3,1,26.877376556396484,35.83001708984375,35.83776092529297,37.01980972290039,0.00044800000614486635,7.6366400718688965
