step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.024383999407291412,4.511168003082275,4.5373759269714355,4.970047950744629,0.003903999924659729,4.353151798248291
1,1,4.512576103210449,8.996607780456543,9.019424438476562,9.452320098876953,0.0004799999878741801,4.022496223449707
2,0,8.998016357421875,13.479488372802734,13.489343643188477,13.920767784118652,0.0004799999878741801,4.015935897827148
3,1,13.48089599609375,17.960832595825195,17.971168518066406,18.389280319213867,0.00044800000614486635,4.036352157592773
