step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.023840000852942467,1.1470400094985962,1.1730879545211792,1.3387839794158936,0.004095999989658594,1.0731199979782104
1,1,1.1484479904174805,2.271199941635132,2.2992000579833984,2.4632320404052734,0.00044800000614486635,0.9448320269584656
2,0,2.2726080417633057,3.3940799236297607,3.4025919437408447,3.567903995513916,0.0004799999878741801,0.932479977607727
3,1,3.3954880237579346,4.517600059509277,4.522143840789795,4.6664958000183105,0.00044800000614486635,0.9401919841766357
