run,direction,case,model,batch,q,hidden,mode,bytes,dtype,sample,phase,e2e_ack_ms,d2h_cuda_ms,d2h_host_ms,h2d_cuda_ms,h2d_host_ms,network_host_ack_residual_ms,receiver_receive_host_ms,correct,sender_origin,receiver_origin,sender_completion_relative_ms,receiver_staging_start_relative_ms,receiver_completion_relative_ms
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,2,warmup,0.4317002296447754,0.008448000065982342,0.025112628936767578,0.0289280004799366,0.08230185508728027,0.32428574562072754,0.27039408683776855,True,local before background launch and D2H,local after ready ACK,0.4317002296447754,0.30902600288391113,0.407634973526001
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,3,warmup,0.4239678382873535,0.007935999892652035,0.023574352264404297,0.027008000761270523,0.07612395286560059,0.32426953315734863,0.2753298282623291,True,local before background launch and D2H,local after ready ACK,0.4239678382873535,0.3087799549102783,0.4034450054168701
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,4,steady,0.6918082237243652,0.007296000141650438,0.02287435531616211,0.22604799270629883,0.27202415466308594,0.3969097137451172,0.3156850337982178,True,local before background launch and D2H,local after ready ACK,0.6918082237243652,0.34943461418151855,0.6367917060852051
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,5,steady,0.4527149200439453,0.03481600061058998,0.05746889114379883,0.04255999997258186,0.08637309074401855,0.30887293815612793,0.3265712261199951,True,local before background launch and D2H,local after ready ACK,0.4527149200439453,0.348071813583374,0.4425220489501953
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,6,steady,0.3930549621582031,0.03996799886226654,0.05880594253540039,0.009600000455975533,0.035675764083862305,0.29857325553894043,0.328646183013916,True,local before background launch and D2H,local after ready ACK,0.3930549621582031,0.34374213218688965,0.38388919830322266
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,7,steady,0.42787694931030273,0.03376000002026558,0.05281400680541992,0.047520000487565994,0.07413196563720703,0.3009309768676758,0.3267369270324707,True,local before background launch and D2H,local after ready ACK,0.42787694931030273,0.3403182029724121,0.4196760654449463
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,8,steady,0.41400718688964844,0.0352960005402565,0.05431222915649414,0.01065600011497736,0.03552389144897461,0.3241710662841797,0.3586008548736572,True,local before background launch and D2H,local after ready ACK,0.41400718688964844,0.3710181713104248,0.4108912944793701
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,9,steady,0.3866453170776367,0.03484800085425377,0.05367708206176758,0.012480000033974648,0.03437089920043945,0.2985973358154297,0.32564687728881836,True,local before background launch and D2H,local after ready ACK,0.3866453170776367,0.3389570713043213,0.37772393226623535
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,10,steady,0.3848609924316406,0.03587200120091438,0.05447530746459961,0.009568000212311745,0.031546831130981445,0.29883885383605957,0.32596302032470703,True,local before background launch and D2H,local after ready ACK,0.3848609924316406,0.3391842842102051,0.3751029968261719
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,11,steady,0.3983168601989746,0.03587200120091438,0.05523538589477539,0.009696000255644321,0.034451961517333984,0.30862951278686523,0.3360409736633301,True,local before background launch and D2H,local after ready ACK,0.3983168601989746,0.34926581382751465,0.38844799995422363
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,12,steady,0.38895320892333984,0.03500799834728241,0.05454826354980469,0.010879999957978725,0.03227424621582031,0.30213069915771484,0.3302328586578369,True,local before background launch and D2H,local after ready ACK,0.38895320892333984,0.34333300590515137,0.380159854888916
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,13,steady,0.3891777992248535,0.035360001027584076,0.05477285385131836,0.009279999881982803,0.03365302085876465,0.3007519245147705,0.33017492294311523,True,local before background launch and D2H,local after ready ACK,0.3891777992248535,0.3436861038208008,0.38179802894592285
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,14,steady,0.43198347091674805,0.03686400130391121,0.05661916732788086,0.02022399939596653,0.07051396369934082,0.30485033988952637,0.33593106269836426,True,local before background launch and D2H,local after ready ACK,0.43198347091674805,0.3491241931915283,0.42429518699645996
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,15,steady,0.3874940872192383,0.03545600175857544,0.05532121658325195,0.010528000071644783,0.032476186752319336,0.299696683883667,0.33209705352783203,True,local before background launch and D2H,local after ready ACK,0.3874940872192383,0.345242977142334,0.38219285011291504
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,16,steady,0.38697099685668945,0.034912001341581345,0.0541229248046875,0.009664000011980534,0.03300619125366211,0.29984188079833984,0.3309059143066406,True,local before background launch and D2H,local after ready ACK,0.38697099685668945,0.34367895126342773,0.38090085983276367
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,17,steady,0.42562007904052734,0.035071998834609985,0.05465507507324219,0.014816000126302242,0.0356900691986084,0.33527493476867676,0.3592689037322998,True,local before background launch and D2H,local after ready ACK,0.42562007904052734,0.37218499183654785,0.4168851375579834
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,18,steady,0.43561744689941406,0.034623999148607254,0.053942203521728516,0.04294399917125702,0.06468391418457031,0.31699132919311523,0.339155912399292,True,local before background launch and D2H,local after ready ACK,0.43561744689941406,0.352158784866333,0.4257950782775879
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,19,steady,0.4357643127441406,0.0344959981739521,0.05371570587158203,0.042208001017570496,0.06377410888671875,0.31827449798583984,0.3350248336791992,True,local before background launch and D2H,local after ready ACK,0.4357643127441406,0.35244202613830566,0.42470788955688477
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,20,steady,0.4238452911376953,0.03542400151491165,0.05394697189331055,0.02425600029528141,0.07145404815673828,0.2984442710876465,0.32790207862854004,True,local before background launch and D2H,local after ready ACK,0.4238452911376953,0.3404958248138428,0.4163479804992676
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,21,steady,0.4165310859680176,0.03488000109791756,0.05387449264526367,0.012128000147640705,0.03681588172912598,0.32584071159362793,0.35974979400634766,True,local before background launch and D2H,local after ready ACK,0.4165310859680176,0.37302494049072266,0.4140970706939697
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,22,steady,0.43249034881591797,0.03488000109791756,0.0533604621887207,0.042527999728918076,0.06435012817382812,0.31477975845336914,0.341278076171875,True,local before background launch and D2H,local after ready ACK,0.43249034881591797,0.35427212715148926,0.42752599716186523
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,7,opt-125m,1,32,768,gpu_compute,49152,float16,23,steady,0.43477296829223633,0.03862399980425835,0.05779075622558594,0.01414399966597557,0.040122270584106445,0.33685994148254395,0.3661000728607178,True,local before background launch and D2H,local after ready ACK,0.43477296829223633,0.37978386878967285,0.42912793159484863
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,0,first_transfer,0.8916788101196289,0.0,0.0,0.0,0.0,0.8916788101196289,0.9037749767303467,True,local before background launch and D2H,local after ready ACK,0.8916788101196289,0.938223123550415,0.9387161731719971
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,1,warmup,0.8560953140258789,0.0,0.0,0.0,0.0,0.8560953140258789,0.8356101512908936,True,local before background launch and D2H,local after ready ACK,0.8560953140258789,0.860288143157959,0.860565185546875
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,2,warmup,0.8515291213989258,0.0,0.0,0.0,0.0,0.8515291213989258,0.8458511829376221,True,local before background launch and D2H,local after ready ACK,0.8515291213989258,0.8562369346618652,0.8565518856048584
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,3,warmup,0.7916607856750488,0.0,0.0,0.0,0.0,0.7916607856750488,0.7921080589294434,True,local before background launch and D2H,local after ready ACK,0.7916607856750488,0.8006570339202881,0.8008980751037598
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,4,steady,0.7786030769348145,0.0,0.0,0.0,0.0,0.7786030769348145,0.7799310684204102,True,local before background launch and D2H,local after ready ACK,0.7786030769348145,0.7880561351776123,0.7882919311523438
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,5,steady,0.770148754119873,0.0,0.0,0.0,0.0,0.770148754119873,0.7710790634155273,True,local before background launch and D2H,local after ready ACK,0.770148754119873,0.7789299488067627,0.779141902923584
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,6,steady,0.7776932716369629,0.0,0.0,0.0,0.0,0.7776932716369629,0.7722859382629395,True,local before background launch and D2H,local after ready ACK,0.7776932716369629,0.7801108360290527,0.7803277969360352
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,7,steady,0.7682275772094727,0.0,0.0,0.0,0.0,0.7682275772094727,0.7712051868438721,True,local before background launch and D2H,local after ready ACK,0.7682275772094727,0.7790729999542236,0.7792849540710449
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,8,steady,0.7674736976623535,0.0,0.0,0.0,0.0,0.7674736976623535,0.7697839736938477,True,local before background launch and D2H,local after ready ACK,0.7674736976623535,0.7773640155792236,0.777587890625
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,9,steady,0.7665309906005859,0.0,0.0,0.0,0.0,0.7665309906005859,0.7726681232452393,True,local before background launch and D2H,local after ready ACK,0.7665309906005859,0.7802090644836426,0.7804381847381592
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,10,steady,0.858558177947998,0.0,0.0,0.0,0.0,0.858558177947998,0.766334056854248,True,local before background launch and D2H,local after ready ACK,0.858558177947998,0.7744133472442627,0.7746050357818604
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,11,steady,0.7651329040527344,0.0,0.0,0.0,0.0,0.7651329040527344,0.7658069133758545,True,local before background launch and D2H,local after ready ACK,0.7651329040527344,0.7735459804534912,0.7737610340118408
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,12,steady,0.7681217193603516,0.0,0.0,0.0,0.0,0.7681217193603516,0.772590160369873,True,local before background launch and D2H,local after ready ACK,0.7681217193603516,0.7802689075469971,0.7804739475250244
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,13,steady,0.7673640251159668,0.0,0.0,0.0,0.0,0.7673640251159668,0.7693729400634766,True,local before background launch and D2H,local after ready ACK,0.7673640251159668,0.7770192623138428,0.7772300243377686
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,14,steady,0.7719345092773438,0.0,0.0,0.0,0.0,0.7719345092773438,0.770543098449707,True,local before background launch and D2H,local after ready ACK,0.7719345092773438,0.7783470153808594,0.7785840034484863
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,15,steady,0.7702202796936035,0.0,0.0,0.0,0.0,0.7702202796936035,0.7709977626800537,True,local before background launch and D2H,local after ready ACK,0.7702202796936035,0.7789661884307861,0.7791640758514404
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,16,steady,0.7666120529174805,0.0,0.0,0.0,0.0,0.7666120529174805,0.7673799991607666,True,local before background launch and D2H,local after ready ACK,0.7666120529174805,0.7752161026000977,0.7754528522491455
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,17,steady,0.7673258781433105,0.0,0.0,0.0,0.0,0.7673258781433105,0.773280143737793,True,local before background launch and D2H,local after ready ACK,0.7673258781433105,0.7809891700744629,0.7812190055847168
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,18,steady,0.864377498626709,0.0,0.0,0.0,0.0,0.864377498626709,0.7737219333648682,True,local before background launch and D2H,local after ready ACK,0.864377498626709,0.7814500331878662,0.7816689014434814
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,19,steady,0.7754020690917969,0.0,0.0,0.0,0.0,0.7754020690917969,0.7762222290039062,True,local before background launch and D2H,local after ready ACK,0.7754020690917969,0.7837240695953369,0.7839350700378418
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,20,steady,0.8680152893066406,0.0,0.0,0.0,0.0,0.8680152893066406,0.7809820175170898,True,local before background launch and D2H,local after ready ACK,0.8680152893066406,0.788520097732544,0.7887210845947266
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,21,steady,0.7805395126342773,0.0,0.0,0.0,0.0,0.7805395126342773,0.7805867195129395,True,local before background launch and D2H,local after ready ACK,0.7805395126342773,0.788294792175293,0.7884747982025146
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,22,steady,0.7846264839172363,0.0,0.0,0.0,0.0,0.7846264839172363,0.7881088256835938,True,local before background launch and D2H,local after ready ACK,0.7846264839172363,0.7965717315673828,0.7968158721923828
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,8,opt-125m,1,128,768,cpu,196608,float16,23,steady,0.8751382827758789,0.0,0.0,0.0,0.0,0.8751382827758789,0.7841229438781738,True,local before background launch and D2H,local after ready ACK,0.8751382827758789,0.7919621467590332,0.7921512126922607
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,0,first_transfer,0.9862957000732422,0.022304000332951546,0.05078840255737305,0.018079999834299088,0.048338890075683594,0.8871684074401855,0.8812451362609863,True,local before background launch and D2H,local after ready ACK,0.9862957000732422,0.905163049697876,0.9587769508361816
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,1,warmup,0.9663047790527344,0.025599999353289604,0.049246788024902344,0.012608000077307224,0.034363746643066406,0.8826942443847656,0.9060511589050293,True,local before background launch and D2H,local after ready ACK,0.9663047790527344,0.9176287651062012,0.9557399749755859
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,2,warmup,0.8981900215148926,0.02396799996495247,0.0462183952331543,0.010400000028312206,0.029459238052368164,0.8225123882293701,0.9029641151428223,True,local before background launch and D2H,local after ready ACK,0.8981900215148926,0.912355899810791,0.9454300403594971
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,3,warmup,0.8623189926147461,0.01775999926030636,0.035410404205322266,0.012575999833643436,0.030233144760131836,0.796675443649292,0.8167598247528076,True,local before background launch and D2H,local after ready ACK,0.8623189926147461,0.8261442184448242,0.859982967376709
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,4,steady,0.8543491363525391,0.017152000218629837,0.033519744873046875,0.011327999643981457,0.029121875762939453,0.7917075157165527,0.8099989891052246,True,local before background launch and D2H,local after ready ACK,0.8543491363525391,0.8194048404693604,0.8519330024719238
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,5,steady,0.8537311553955078,0.01648000068962574,0.03149080276489258,0.010015999898314476,0.028207063674926758,0.7940332889556885,0.808150053024292,True,local before background launch and D2H,local after ready ACK,0.8537311553955078,0.8168690204620361,0.8484799861907959
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,6,steady,0.848228931427002,0.0161920003592968,0.03153419494628906,0.009824000298976898,0.027742862701416016,0.7889518737792969,0.8020172119140625,True,local before background launch and D2H,local after ready ACK,0.848228931427002,0.8105828762054443,0.8416290283203125
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,7,steady,0.8494272232055664,0.015647999942302704,0.030991077423095703,0.010239999741315842,0.0284268856048584,0.7900092601776123,0.8020608425140381,True,local before background launch and D2H,local after ready ACK,0.8494272232055664,0.8107168674468994,0.8424267768859863
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,8,steady,0.8492336273193359,0.015936000272631645,0.031230926513671875,0.009855999611318111,0.028022050857543945,0.7899806499481201,0.8033342361450195,True,local before background launch and D2H,local after ready ACK,0.8492336273193359,0.8122818470001221,0.8435719013214111
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,9,steady,0.8468108177185059,0.016287999227643013,0.03092193603515625,0.009824000298976898,0.027241230010986328,0.7886476516723633,0.8010962009429932,True,local before background launch and D2H,local after ready ACK,0.8468108177185059,0.8099911212921143,0.8404190540313721
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,10,steady,0.8501911163330078,0.01587199978530407,0.031040668487548828,0.009247999638319016,0.02725505828857422,0.7918953895568848,0.8049039840698242,True,local before background launch and D2H,local after ready ACK,0.8501911163330078,0.8136029243469238,0.8441588878631592
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,11,steady,0.852290153503418,0.018271999433636665,0.03375101089477539,0.009727999567985535,0.027193069458007812,0.7913460731506348,0.8110649585723877,True,local before background launch and D2H,local after ready ACK,0.852290153503418,0.8194789886474609,0.8499190807342529
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,12,steady,0.8528776168823242,0.01849599927663803,0.03396463394165039,0.009983999654650688,0.02742910385131836,0.7914838790893555,0.8116648197174072,True,local before background launch and D2H,local after ready ACK,0.8528776168823242,0.8202431201934814,0.8511450290679932
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,13,steady,0.8514719009399414,0.01648000068962574,0.03142690658569336,0.009503999724984169,0.027165889739990234,0.7928791046142578,0.8084712028503418,True,local before background launch and D2H,local after ready ACK,0.8514719009399414,0.8170218467712402,0.8474130630493164
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,14,steady,0.8541779518127441,0.017535999417304993,0.03417015075683594,0.009279999881982803,0.027437925338745117,0.7925698757171631,0.8080172538757324,True,local before background launch and D2H,local after ready ACK,0.8541779518127441,0.8171319961547852,0.8480749130249023
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,15,steady,0.8585519790649414,0.01696000061929226,0.03502511978149414,0.010048000141978264,0.029211044311523438,0.7943158149719238,0.8200891017913818,True,local before background launch and D2H,local after ready ACK,0.8585519790649414,0.8285889625549316,0.8612618446350098
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,16,steady,0.8664875030517578,0.017376000061631203,0.0358271598815918,0.009472000412642956,0.02757406234741211,0.8030862808227539,0.8207197189331055,True,local before background launch and D2H,local after ready ACK,0.8664875030517578,0.8294801712036133,0.8606059551239014
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,17,steady,0.8750882148742676,0.01974399946630001,0.03885793685913086,0.011296000331640244,0.029566049575805664,0.806664228439331,0.8249521255493164,True,local before background launch and D2H,local after ready ACK,0.8750882148742676,0.8328990936279297,0.8657968044281006
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,18,steady,0.8706083297729492,0.018880000337958336,0.03966665267944336,0.01104000024497509,0.027911901473999023,0.8030297756195068,0.8243999481201172,True,local before background launch and D2H,local after ready ACK,0.8706083297729492,0.8328261375427246,0.8638789653778076
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,19,steady,0.8715906143188477,0.01865600049495697,0.04048585891723633,0.010015999898314476,0.027042150497436523,0.8040626049041748,0.8315000534057617,True,local before background launch and D2H,local after ready ACK,0.8715906143188477,0.8395030498504639,0.8697488307952881
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,20,steady,0.8848214149475098,0.019840000197291374,0.042376041412353516,0.011296000331640244,0.028235197067260742,0.8142101764678955,0.8391039371490479,True,local before background launch and D2H,local after ready ACK,0.8848214149475098,0.8480839729309082,0.8797659873962402
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,21,steady,0.8844537734985352,0.01990400068461895,0.04464006423950195,0.009759999811649323,0.02730417251586914,0.8125095367431641,0.8393380641937256,True,local before background launch and D2H,local after ready ACK,0.8844537734985352,0.8474452495574951,0.878108024597168
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,22,steady,0.904242992401123,0.020031999796628952,0.04562807083129883,0.009247999638319016,0.0270998477935791,0.8315150737762451,0.8446550369262695,True,local before background launch and D2H,local after ready ACK,0.904242992401123,0.8525540828704834,0.882864236831665
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,9,opt-125m,1,128,768,gpu,196608,float16,23,steady,0.8903522491455078,0.019392000511288643,0.045842647552490234,0.009216000325977802,0.027276039123535156,0.8172335624694824,0.8449888229370117,True,local before background launch and D2H,local after ready ACK,0.8903522491455078,0.8529577255249023,0.8835208415985107
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,0,first_transfer,1.691338062286377,0.217631995677948,0.24988889694213867,0.37305599451065063,0.48746609687805176,0.9539830684661865,1.1015827655792236,True,local before background launch and D2H,local after ready ACK,1.691338062286377,1.151205062866211,1.6545240879058838
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,1,warmup,1.4368042945861816,0.08406399935483932,0.14424896240234375,0.00940799992531538,0.39696598052978516,0.8955893516540527,0.9921040534973145,True,local before background launch and D2H,local after ready ACK,1.4368042945861816,1.0130372047424316,1.4152629375457764
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,2,warmup,1.415748119354248,0.0666240006685257,0.11085224151611328,0.009440000168979168,0.4091029167175293,0.8957929611206055,0.9567508697509766,True,local before background launch and D2H,local after ready ACK,1.415748119354248,0.9751911163330078,1.3891069889068604
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,3,warmup,1.381788730621338,0.024159999564290047,0.12647104263305664,0.009344000369310379,0.35973691940307617,0.8955807685852051,0.9985799789428711,True,local before background launch and D2H,local after ready ACK,1.381788730621338,1.0164039134979248,1.380793809890747
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,4,steady,1.390058994293213,0.02393599972128868,0.1257491111755371,0.009344000369310379,0.37695884704589844,0.8873510360717773,0.9873552322387695,True,local before background launch and D2H,local after ready ACK,1.390058994293213,1.0044281482696533,1.3858349323272705
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,5,steady,1.3392486572265625,0.023679999634623528,0.15347814559936523,0.009344000369310379,0.28143787384033203,0.9043326377868652,1.0070180892944336,True,local before background launch and D2H,local after ready ACK,1.3392486572265625,1.0279667377471924,1.323591947555542
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,6,steady,1.3105278015136719,0.023296000435948372,0.13375616073608398,0.009375999681651592,0.27779221534729004,0.8989794254302979,0.991081953048706,True,local before background launch and D2H,local after ready ACK,1.3105278015136719,1.0121979713439941,1.2980477809906006
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,7,steady,1.313333511352539,0.024000000208616257,0.1368107795715332,0.00940799992531538,0.2727959156036377,0.9037268161773682,0.9943850040435791,True,local before background launch and D2H,local after ready ACK,1.313333511352539,1.0128400325775146,1.2931089401245117
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,8,steady,1.3025312423706055,0.023744000121951103,0.13102483749389648,0.009440000168979168,0.2697169780731201,0.9017894268035889,0.9941189289093018,True,local before background launch and D2H,local after ready ACK,1.3025312423706055,1.0124387741088867,1.289381742477417
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,9,steady,1.3276028633117676,0.023615999147295952,0.13697195053100586,0.009375999681651592,0.2908952236175537,0.899735689163208,0.9982478618621826,True,local before background launch and D2H,local after ready ACK,1.3276028633117676,1.0156409740447998,1.3142750263214111
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,10,steady,1.3831157684326172,0.02348800003528595,0.14253616333007812,0.009375999681651592,0.2716231346130371,0.968956470489502,0.9977748394012451,True,local before background launch and D2H,local after ready ACK,1.3831157684326172,1.0169308185577393,1.2933309078216553
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,11,steady,1.36570405960083,0.02348800003528595,0.13150930404663086,0.009375999681651592,0.28114795684814453,0.9530467987060547,0.9909348487854004,True,local before background launch and D2H,local after ready ACK,1.36570405960083,1.0096030235290527,1.2954633235931396
experiments/inferrelay_two_node/results/t1-125m-a-b-01,A-B,10,opt-125m,1,128,768,gpu_h2d,196608,float16,12,steady,1.3186664581298828,0.02393599972128868,0.12525081634521484,0.009375999681651592,0.2861661911010742,0.9072494506835938,0.9844868183135986,True,local before background launch and D2H,local after ready ACK,1.3186664581298828,1.0027379989624023,1.2963647842407227
