step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.023552000522613525,2.2597439289093018,2.287519931793213,2.5094079971313477,0.0038079998921602964,2.162976026535034
1,1,2.2611520290374756,4.499872207641602,4.52291202545166,4.744671821594238,0.0004799999878741801,1.9871679544448853
2,0,4.501279830932617,6.7342400550842285,6.761824131011963,6.985343933105469,0.0004799999878741801,1.9906560182571411
3,1,6.735648155212402,8.968192100524902,8.9716796875,9.18057632446289,0.0004799999878741801,1.9721599817276
