step,slot,copy_start_ms,copy_end_ms,compute_start_ms,compute_end_ms,buffer_reuse_wait_ms,data_ready_wait_ms
0,0,0.02319999970495701,1.1447679996490479,1.1709120273590088,1.2654720544815063,0.0035840000491589308,1.0705280303955078
1,1,1.1461759805679321,2.267296075820923,2.2898240089416504,2.388927936553955,0.00044800000614486635,0.9979519844055176
2,0,2.2687039375305176,3.385727882385254,3.4105920791625977,3.5059518814086914,0.00044800000614486635,0.995136022567749
3,1,3.3871359825134277,4.503903865814209,4.508448123931885,4.597280025482178,0.00044800000614486635,0.9889919757843018
